時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
16:00,14180,インターライフ,interlife,2026年２月期　決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502988.pdf
16:00,135A0,Ｇ－ＶＲＡＩＮ,G-VRAIN,2026年２月期 決算短信〔日本基準〕(非連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260401596757.pdf
16:00,135A0,Ｇ－ＶＲＡＩＮ,G-VRAIN,2026年２月期 通期決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502498.pdf
16:10,61820,Ｇ－メタリアル,G-Metalial,2026年２月期 通期（2025年３月～2026年２月）決算説明資料（事業計画及び成長可能性に関する事項）,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504161.pdf
16:10,61820,Ｇ－メタリアル,G-Metalial,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504157.pdf
16:10,44130,ボードルア,board lure,2026年２月期　決算補足説明資料,Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504010.pdf
16:10,44130,ボードルア,board lure,2026年２月期　決算短信〔ＩＦＲＳ〕(連結),Earnings Report (IFRS) (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414503975.pdf
16:10,23380,クオンタムＳ,Quantum S,営業外収益及び営業外費用の計上に関するお知らせ,Notice regarding recording of non-operating income and non-operating expenses,東,TSE,https://www.release.tdnet.info/inbs/140120260414504143.pdf
16:10,23380,クオンタムＳ,Quantum S,当期連結実績と前期連結実績との差異に関するお知らせ,Notice regarding the difference between the consolidated results for the current fiscal year and the consolidated results for the previous fiscal year,東,TSE,https://www.release.tdnet.info/inbs/140120260414504151.pdf
16:10,23380,クオンタムＳ,Quantum S,2026年２月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501953.pdf
16:15,62870,サトー,Sato,特別損失の計上及び業績予想の修正、並びに役員報酬の減額に関するお知らせ,"Notice regarding recording of extraordinary loss, revision of earnings forecast, and reduction of executive compensation",東,TSE,https://www.release.tdnet.info/inbs/140120260414504130.pdf
16:15,61420,富士精工,Fuji Seiko,自己株式立会外買付取引(Ｎ－ＮＥＴ３)による自己株式の買付けに関するお知らせ,Notice regarding purchase of treasury stock through off-auction treasury stock repurchase transaction (N-NET3),名,NSE,https://www.release.tdnet.info/inbs/140120260413503126.pdf
16:20,40170,Ｇ－クリーマ,G-creamer,2026年2月期　決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414503874.pdf
16:20,40170,Ｇ－クリーマ,G-creamer,事業計画及び成長可能性に関する事項,Matters Regarding Business Plan and Growth Potential,東,TSE,https://www.release.tdnet.info/inbs/140120260414504131.pdf
16:20,40170,Ｇ－クリーマ,G-creamer,2026年2月期 第4四半期および通期決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504064.pdf
16:30,96020,東宝,Toho,自己株式立会外買付取引（ＴｏＳＴＮｅＴ－３）による自己株式の買付けに関するお知らせ,Notice regarding purchase of treasury stock through off-auction treasury stock repurchase transaction (ToSTNeT-3),東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260407599772.pdf
16:30,49200,日本色材,japan color material,自己株式の取得、及び自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けに関するお知らせ,Notice regarding acquisition of treasury stock and purchase of treasury stock through off-auction treasury stock repurchase transaction (ToSTNeT-3),東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260414504190.pdf
16:30,48830,Ｇ－モダリス,G-Modalis,ストック・オプション（新株予約権）の発行内容確定に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260413502195.pdf
16:30,48830,Ｇ－モダリス,G-Modalis,第三者割当により発行された第17回新株予約権（行使価額修正条項付）の大量行使に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260414504159.pdf
16:30,351A0,Ｐ－アクシスＩＴＰ,P-Axis ITP,自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けに関するお知らせ,Notice regarding purchase of treasury stock through off-auction treasury stock repurchase transaction (ToSTNeT-3),東,TSE,https://www.release.tdnet.info/inbs/140120260414503877.pdf
16:30,32900,Ｒ－Ｏｎｅリート,R-One REIT,2026年2月期（第25期）決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504148.pdf
16:30,32900,Ｒ－Ｏｎｅリート,R-One REIT,2026年2月期（第25期）分配金の予想額と決定額の差異に関するお知らせ,Notice regarding the difference between the expected and determined distribution amount for the period ending February 2026 (25th period),東,TSE,https://www.release.tdnet.info/inbs/140120260414504110.pdf
16:30,32900,Ｒ－Ｏｎｅリート,R-One REIT,2026年2月期　決算短信(REIT),Earnings Report for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414503435.pdf
16:30,31890,ＡＮＡＰ,ANAP,営業外費用（暗号資産評価損）の計上に関するお知らせ,Notice regarding recording of non-operating expenses (loss on valuation of crypto assets),東,TSE,https://www.release.tdnet.info/inbs/140120260414503793.pdf
16:30,31890,ＡＮＡＰ,ANAP,特別利益（債務免除益）の計上に関するお知らせ,Notice regarding recording of extraordinary profit (gain on debt forgiveness),東,TSE,https://www.release.tdnet.info/inbs/140120260413502657.pdf
16:30,31890,ＡＮＡＰ,ANAP,2026年8月期第2四半期決算短信〔日本基準〕（連結）,Q2 Earnings Report (Consolidated) for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260414503780.pdf
16:30,300A0,ＭＩＣ,MIC,新任取締役候補者および新任監査役候補者の選任に関するお知らせ,Notice regarding the selection of new director candidates and new auditor candidates,東,TSE,https://www.release.tdnet.info/inbs/140120260414503283.pdf
16:30,274A0,ガーデン,garden,2026年2月期決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504086.pdf
16:35,69250,ウシオ電,Ushio Den,当社半導体レーザーデバイス事業の新設子会社への会社分割による承継及び新設子会社の株式の譲渡に関するお知らせ,Notice regarding succession of our semiconductor laser device business to a newly established subsidiary through company split and transfer of shares of the newly established subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260414503243.pdf
16:40,86040,野村,Nomura,自己株式処分に係る発行登録の取下げに関するお知らせ,Notice regarding withdrawal of shelf registration related to disposal of treasury stock,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260414503572.pdf
16:45,144A0,Ｐ－エネルギーパワー,P-Energy Power,子会社設立に関するお知らせ,Notice regarding establishment of subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260414503906.pdf
16:45,144A0,Ｐ－エネルギーパワー,P-Energy Power,2026年８月期　中間決算短信〔日本基準〕（非連結）,Summary of interim financial results for the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260414503903.pdf
17:00,82420,Ｈ２Ｏリテイル,H2O Retail,投資有価証券の売却に伴う特別利益の計上見込みに関するお知らせ,Notice Regarding Expected Recording of Extraordinary Gains Associated with the Sale of Investment Securities,東,TSE,https://www.release.tdnet.info/inbs/140120260406598963.pdf
17:00,76030,ジーイエット,Gyet,特別損失（減損損失）の計上及び貸倒引当金繰入額の計上並びに2026年２月期通期業績予想と実績値との差異に関するお知らせ,"Notice regarding recording of extraordinary loss (impairment loss), provision of allowance for doubtful accounts, and difference between full-year business forecast and actual results for the fiscal year ending February 2026",東,TSE,https://www.release.tdnet.info/inbs/140120260414504175.pdf
17:00,76030,ジーイエット,Gyet,2026年２月期　決算短信〔日本基準〕（非連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504194.pdf
17:00,60390,Ｇ－日本動物高度医療,G-Japanese Animal Advanced Medical Care,連結子会社からの配当金受領に関するお知らせ,Notice regarding receipt of dividends from consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260414504165.pdf
17:00,55340,Ｐ－エンゼルグループ,P-Angel Group,2026年８月期 中間決算短信〔日本基準〕（連結）,Summary of interim financial results for the fiscal year ending August 2026 [Japanese standards] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260414503423.pdf
17:00,55340,Ｐ－エンゼルグループ,P-Angel Group,特別利益（負ののれん発生益）の計上に関するお知らせ,Notice regarding recording of extraordinary profit (gain on negative goodwill),東,TSE,https://www.release.tdnet.info/inbs/140120260414503379.pdf
17:00,51300,Ｐ－ヒロＨＤ,P-Hiro HD,2026年８月期 中間決算短信〔日本基準〕（連結）,Summary of interim financial results for the fiscal year ending August 2026 [Japanese standards] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260414503741.pdf
17:00,49200,日本色材,japan color material,主要株主の異動（予定）および株式会社トワ・スールによる当社株式（証券コード4920）の取得に関するお知らせ,"Notice regarding (planned) change in major shareholders and acquisition of company shares (stock code 4920) by Toi Soeur Co., Ltd.",東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260414503651.pdf
17:00,44440,Ｇ－インフォネット,G-Infonet,連結子会社の吸収合併に関するお知らせ,Notice regarding absorption-type merger of consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260414503196.pdf
17:00,44210,ＤＩシステム,DI system,当社連結子会社による株式取得（孫会社化）に関するお知らせ,Notice regarding acquisition of shares by our consolidated subsidiary (becoming a sub-subsidiary),東,TSE,https://www.release.tdnet.info/inbs/140120260406599097.pdf
17:00,434A0,Ｐ－ＬＯＯＰＬＡＣＥ,P-LOOPLACE,2026年2月期 決算短信〔日本基準〕（非連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414503384.pdf
17:00,434A0,Ｐ－ＬＯＯＰＬＡＣＥ,P-LOOPLACE,通期業績予想の修正に関するお知らせ,Notice regarding revisions to full-year performance forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260414503212.pdf
17:00,38260,ＳＩ,SI,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413503096.pdf
17:00,38260,ＳＩ,SI,配当予想の修正（増配）に関するお知らせ,Notice regarding revision of dividend forecast (dividend increase),東,TSE,https://www.release.tdnet.info/inbs/140120260413503103.pdf
17:00,38260,ＳＩ,SI,2026年度「２年経営計画」に関するお知らせ,Notice regarding the 2026 “2-year management plan”,東,TSE,https://www.release.tdnet.info/inbs/140120260413503106.pdf
17:00,361A0,Ｐ－リビングハウス,P-Living House,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260412501819.pdf
17:00,361A0,Ｐ－リビングハウス,P-Living House,通期業績予想と実績の差異に関するお知らせ,Notice regarding the difference between full-year performance forecast and actual results,東,TSE,https://www.release.tdnet.info/inbs/140120260412501820.pdf
17:00,35570,Ｇ－Ｕ＆Ｃ,G-U&C,株主優待制度の一部変更に関するお知らせ,Notice regarding partial changes to shareholder benefit system,東,TSE,https://www.release.tdnet.info/inbs/140120260414504205.pdf
17:00,35570,Ｇ－Ｕ＆Ｃ,G-U&C,特別損失及び法人税等調整額の計上に関するお知らせ,Notice regarding recording of extraordinary loss and corporate tax adjustment amount,東,TSE,https://www.release.tdnet.info/inbs/140120260414504174.pdf
17:00,35570,Ｇ－Ｕ＆Ｃ,G-U&C,通期業績予想と実績値との差異に関するお知らせ,Notice regarding the difference between the full-year performance forecast and actual results,東,TSE,https://www.release.tdnet.info/inbs/140120260414504167.pdf
17:00,35570,Ｇ－Ｕ＆Ｃ,G-U&C,2026年２月期　決算短信［日本基準］（非連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414504160.pdf
17:00,35470,ユニシアＨＤ,Unisia HD,2026年11月期　第１四半期決算短信〔日本基準〕（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260414504181.pdf
17:00,32770,サンセイランディック,Sunseilandic,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260413503081.pdf
17:00,32210,ヨシックスＨＤ,YOSIX HD,2026年３月期 ３月度 店舗数の状況及び月次売上高前年対比のお知らせ,Monthly Report for March 2026,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260414503963.pdf
17:00,29720,Ｒ－サンケイＲＥ,R-Sankei RE,（開示事項の経過）Tiger LPS・Lion LPSのサンケイリアルエステート投資法人（証券コード：2972）投資口に対する公開買付けに関する交付予定金額・交付予定時期,(Progress Disclosure) Planned amount and timing of delivery regarding the tender offer for Tiger LPS/Lion LPS investment units of Sankei Real Estate Investment Corporation (Securities code: 2972),東,TSE,https://www.release.tdnet.info/inbs/140120260414503562.pdf
17:00,29720,Ｒ－サンケイＲＥ,R-Sankei RE,（変更）「Tiger LPS・Lion LPSのサンケイリアルエステート投資法人（証券コード：2972）投資口に対する公開買付けに関する賛同意見表明・応募推奨」の一部変更,"(Change) Partial changes to ""Expression of approval and recommendation for tender offer regarding Tiger LPS/Lion LPS's tender offer for investment units of Sankei Real Estate Investment Corporation (Securities code: 2972)""",東,TSE,https://www.release.tdnet.info/inbs/140120260414503540.pdf
17:00,29720,Ｒ－サンケイＲＥ,R-Sankei RE,Tiger LPS及びLion LPSによるサンケイリアルエステート投資法人（証券コード：2972）投資口に対する公開買付けの買付条件等の変更に関するお知らせ,Announcement regarding changes to the terms and conditions of the tender offer for investment units of Sankei Real Estate Investment Corporation (Securities code: 2972) by Tiger LPS and Lion LPS,東,TSE,https://www.release.tdnet.info/inbs/140120260414503539.pdf
17:00,21640,地域新聞社,Regional newspaper company,第三者割当による新株式及び第11回新株予約権（行使価額修正条項付）の発行に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260414504230.pdf
17:00,185A0,Ｐ－リサイクルテック,P-Recycle Tech,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414503668.pdf
17:10,55740,Ｇ－ＡＢＥＪＡ,G-ABEJA,報告セグメントの名称変更に関するお知らせ,Notice regarding change of name of reportable segment,東,TSE,https://www.release.tdnet.info/inbs/140120260414503644.pdf
17:10,55740,Ｇ－ＡＢＥＪＡ,G-ABEJA,2026年8月期 第2四半期 決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260414503616.pdf
17:10,55740,Ｇ－ＡＢＥＪＡ,G-ABEJA,通期業績予想の修正に関するお知らせ,Notice regarding revisions to full-year performance forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260414503608.pdf
17:10,55740,Ｇ－ＡＢＥＪＡ,G-ABEJA,2026年８月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260414503576.pdf
17:15,62780,ユニオンツール,union tools,処分価格及び売出価格等の決定に関するお知らせ,"Notice regarding determination of disposal price, sale price, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260413502834.pdf
17:25,92520,Ｇ－ラストワンマイル,G-Last one mile,(訂正)「剰余金の配当(中間配当)に関するお知らせ」一部訂正について,(Correction) Regarding partial corrections to “Notice regarding dividends of surplus (interim dividends)”,東,TSE,https://www.release.tdnet.info/inbs/140120260414504265.pdf
17:30,37770,Ｇ－環境フレンドリー,G-Environment friendly,連結子会社の事業の一部休止に関するお知らせ,Notice regarding partial suspension of business of consolidated subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260414504282.pdf
17:30,329A0,Ｐ－ジール,P-Zeal,2026年８月期 中間決算短信〔日本基準〕(非連結),Summary of interim financial results for the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260410502108.pdf
17:30,286A0,Ｇ－ユカリア,G-Yukaria,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260414503830.pdf
17:45,65660,要興業,Kogyo required,代表取締役の異動に関するお知らせ,Notice Regarding Change of Representative Director,東,TSE,https://www.release.tdnet.info/inbs/140120260414504271.pdf
18:00,92650,ヤマシタヘルスケア,Yamashita Healthcare,社員持株会に対する譲渡制限付株式としての自己株式処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock to employee stock ownership association,東,TSE,https://www.release.tdnet.info/inbs/140120260414503466.pdf
18:00,482A0,Ｆ－セールスＡＣ,F-Sales AC,2026年８月期　中間決算短信〔日本基準〕（非連結）,Summary of interim financial results for the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),福,FSE,https://www.release.tdnet.info/inbs/140120260414503295.pdf
18:00,470A0,Ｐ－ローカル,P-Local,2026年２月期　決算短信〔日本基準〕(非連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260414503980.pdf
18:15,50250,Ｇ－マーキュリー,G-Mercury,2026年２月期　通期決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413503041.pdf
18:15,50250,Ｇ－マーキュリー,G-Mercury,2026年２月期決算短信〔日本基準〕(非連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413503039.pdf
18:30,21390,中広,Nakahiro,連結子会社における債権の取立不能のおそれに関するお知らせ,Notice regarding the risk of uncollectible debts at a consolidated subsidiary,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260414504117.pdf
18:40,76030,ジーイエット,Gyet,（訂正）「特別損失（減損損失）の計上及び貸倒引当金繰入額の計上並びに2026年２月期通期業績予想と実績値との差異に関するお知らせ」の一部訂正について,"(Correction) Regarding partial corrections to ""Notice regarding recording of extraordinary loss (impairment loss), provision of allowance for doubtful accounts, and difference between full-year business forecast and actual results for the fiscal year ending February 2026""",東,TSE,https://www.release.tdnet.info/inbs/140120260414504306.pdf
18:50,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,2026年４月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending April 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260409501155.pdf
19:00,469A0,Ｇ－フィットクルー,G-fit crew,2026年11月期 第１四半期決算短信〔日本基準〕（非連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260414504313.pdf
19:00,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,業績予想の修正（取り下げ）に関するお知らせ,Notice regarding revision (withdrawal) of performance forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260413502954.pdf
19:00,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,営業外費用、特別損失及び法人税等調整額の計上に関するお知らせ,"Notice regarding recording of non-operating expenses, extraordinary losses, and corporate tax adjustments",東,TSE,https://www.release.tdnet.info/inbs/140120260413502943.pdf
19:10,469A0,Ｇ－フィットクルー,G-fit crew,2026年11月期第１四半期決算短信補足説明資料,Supplementary explanatory materials for the first quarter financial results for the fiscal year ending November 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260414504350.pdf
19:10,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,債権譲渡及び営業外費用の計上に関するお知らせ,Notice regarding transfer of receivables and recording of non-operating expenses,東,TSE,https://www.release.tdnet.info/inbs/140120260413502940.pdf
19:15,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,第22期（2026年４月期）半期報告書の提出に関するお知らせ,Notice regarding submission of semi-annual report for the 22nd period (ending April 2026),東,TSE,https://www.release.tdnet.info/inbs/140120260414504323.pdf
19:57,29010,ウェルディッシュ,weldish,特別利益計上のお知らせ,Notice of extraordinary profit recording,東,TSE,https://www.release.tdnet.info/inbs/140120260414504343.pdf
19:57,29010,ウェルディッシュ,weldish,2026年８月期第２四半期（中間期）決算短信〔日本基準〕(連結),Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260414504312.pdf
20:30,30500,ＤＣＭ,DCM,（訂正）「剰余金の配当（増配）に関するお知らせ」の一部訂正について,(Correction) Regarding partial corrections to “Notice regarding dividends (increase) of surplus earnings”,東,TSE,https://www.release.tdnet.info/inbs/140120260414504354.pdf
20:50,29010,ウェルディッシュ,weldish,2026年８月期半期報告書提出遅延及び当社株式の監理銘柄（確認中）指定の見込みに関するお知らせ,Notice regarding the delay in submitting the semi-annual report for the fiscal year ending August 2026 and the prospect of designating our shares as stocks under supervision (currently being confirmed),東,TSE,https://www.release.tdnet.info/inbs/140120260414504363.pdf
21:25,469A0,Ｇ－フィットクルー,G-fit crew,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260414504314.pdf
16:00,76100,テイツー,Tay Two,2026年2月期決算説明会資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502719.pdf
16:00,76100,テイツー,Tay Two,取締役候補者の決定に関するお知らせ,Notice regarding determination of director candidates,東,TSE,https://www.release.tdnet.info/inbs/140120260414503406.pdf
16:00,76100,テイツー,Tay Two,「2026年度テイツーグループ成長戦略」策定に関するお知らせ,Notice regarding the formulation of “2026 Tay Two Group Growth Strategy”,東,TSE,https://www.release.tdnet.info/inbs/140120260413502706.pdf
16:00,76100,テイツー,Tay Two,剰余金の配当並びに2027年２月期通期連結業績予想及び配当予想に関するお知らせ,"Notice regarding dividends from surplus, full-year consolidated performance forecasts and dividend forecasts for the fiscal year ending February 2027",東,TSE,https://www.release.tdnet.info/inbs/140120260414503407.pdf
16:00,76100,テイツー,Tay Two,2026年2月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502688.pdf
16:00,72470,ミクニ,Mikuni,有形固定資産の譲渡の決定に関するお知らせ,Notice regarding decision to transfer tangible fixed assets,東,TSE,https://www.release.tdnet.info/inbs/140120260414504118.pdf
16:00,71620,アストマックス,astomax,2026年3月期3月度の発電状況のお知らせ,Notice of power generation status for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260414504003.pdf
16:00,70740,Ｇ－２４７ＨＤ,G-247HD,2026年11月期 第1四半期連結決算補足説明資料,Supplementary Earnings Materials for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260413502493.pdf
16:00,70740,Ｇ－２４７ＨＤ,G-247HD,2026年11月期 第1四半期決算短信[日本基準]（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260413502485.pdf
16:00,70350,ａｎｆａｃ,anfac,会社分割（簡易吸収分割）による権利義務の承継に関するお知らせ,Notice regarding succession of rights and obligations due to company split (simple absorption-type split),東,TSE,https://www.release.tdnet.info/inbs/140120260414504158.pdf
16:00,70350,ａｎｆａｃ,anfac,2026年８月期　第２四半期決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260414504145.pdf
16:00,70350,ａｎｆａｃ,anfac,2026年８月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260414503643.pdf
16:00,67210,ウインテスト,wintest,当社の取締役会評価結果の概要について,Summary of our board of directors evaluation results,東,TSE,https://www.release.tdnet.info/inbs/140120260414503759.pdf
16:00,65780,コレックＨＤ,Colec HD,（開示事項の経過）再発防止策の進捗に関するお知らせ（最終版）,(Progress Disclosure) Notice regarding the progress of recurrence prevention measures (final version),東,TSE,https://www.release.tdnet.info/inbs/140120260414503545.pdf
16:00,65780,コレックＨＤ,Colec HD,公益財団法人財務会計基準機構への加入状況及び加入に関する考え方等に関するお知らせ,"Notice regarding the status of membership in the Financial Accounting Standards Institute, a public interest incorporated foundation, and our approach regarding membership, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260414503531.pdf
16:00,65780,コレックＨＤ,Colec HD,スタンダード市場上場維持基準の適合に関するお知らせ,Notice regarding compliance with Standard Market Listing Maintenance Criteria,東,TSE,https://www.release.tdnet.info/inbs/140120260414503533.pdf
