時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
15:30,48250,ＷＮＩウェザー,WNI Weather,2026年５月期 第３四半期 決算説明資料,Earnings Presentation Materials for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260403598405.pdf
15:30,48250,ＷＮＩウェザー,WNI Weather,2026年５月期 第３四半期決算短信〔日本基準〕（連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260403598372.pdf
15:30,47600,アルファ,alpha,第２四半期（中間期）業績予想及び配当予想の修正に関するお知らせ,Notice regarding revisions to second quarter (interim period) earnings forecast and dividend forecast,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260327591275.pdf
15:30,47320,ＵＳＳ,USS,2026年３月期第４四半期ＵＳＳグループ中古車オークション実績（速報）,USS Group used car auction results for the fourth quarter of the fiscal year ending March 2026 (preliminary report),東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260406598747.pdf
15:30,46890,ＬＩＮＥヤフー,LINE Yahoo,代表取締役の異動ならびに取締役候補者および補欠の監査等委員である取締役候補者の選任に関するお知らせ,Notice regarding the change of representative director and the selection of director candidates and substitute audit and supervisory committee member candidates,東,TSE,https://www.release.tdnet.info/inbs/140120260406598585.pdf
15:30,45120,わかもと,Wakamoto,投資有価証券売却益（特別利益）の計上に関するお知らせ,Notice regarding recording of gain on sale of investment securities (extraordinary profit),東,TSE,https://www.release.tdnet.info/inbs/140120260406598982.pdf
15:30,43430,イオンファン,ion fan,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260406598830.pdf
15:30,42600,Ｇ－ハイブリッドテク,G-Hybrid Tech,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260406598810.pdf
15:30,40740,Ｇ－ラキール,G-Raquil,中期経営計画「LaKeel 2030」（資料）,Medium-term management plan “LaKeel 2030” (material),東,TSE,https://www.release.tdnet.info/inbs/140120260406598900.pdf
15:30,40740,Ｇ－ラキール,G-Raquil,中期経営計画「LaKeel 2030」の策定に関するお知らせ,Notice regarding the formulation of medium-term management plan “LaKeel 2030”,東,TSE,https://www.release.tdnet.info/inbs/140120260330592872.pdf
15:30,38340,朝日ネット,Asahi Net,2026年3月末「ASAHIネット」インターネット接続契約数の状況,"Asahi Net Internet connection subscription status as of March 31, 2026",東,TSE,https://www.release.tdnet.info/inbs/140120260406598946.pdf
15:30,37730,Ｇ－ＡＭＩ,G-AMI,株式会社featの株式の取得（子会社化）に関するお知らせ,"Notice regarding acquisition of shares of feat Co., Ltd. (making it a subsidiary)",東,TSE,https://www.release.tdnet.info/inbs/140120260406598750.pdf
15:30,36080,ＴＳＩ　ＨＤ,TSI HD,（訂正）「販売製品の自主回収等に関するお知らせ」の一部訂正について,(Correction) Regarding partial corrections to “Notice regarding voluntary recall of sold products”,東,TSE,https://www.release.tdnet.info/inbs/140120260406598731.pdf
15:30,34910,Ｇ－ＧＡ　ＴＥＣＨ,G-GA TECH,エスピーシー証券株式会社の株式取得に関する補足説明資料,"Supplementary explanatory materials regarding stock acquisition of SPC Securities Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260406598861.pdf
15:30,34910,Ｇ－ＧＡ　ＴＥＣＨ,G-GA TECH,エスピーシー証券株式会社の株式取得に関するお知らせ,"Notice regarding stock acquisition of SPC Securities Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260406598838.pdf
15:30,34550,Ｒ－ＨＣＭ,R-HCM,資産運用会社における取締役の変更予定に関するお知らせ,Notice regarding scheduled changes in directors at the asset management company,東,TSE,https://www.release.tdnet.info/inbs/140120260402597674.pdf
15:30,33530,メディ一光Ｇ,Medi Ikko G,2026年２月期　決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260405598528.pdf
15:30,32870,Ｒ－星野,R-Hoshino,ポートフォリオ運営実績に関するお知らせ（2026年2月度）,Notice regarding portfolio management performance (February 2026),東,TSE,https://www.release.tdnet.info/inbs/140120260406598843.pdf
15:30,32050,ダイドー,Dido,中東情勢の緊迫化に伴う当社グループ事業への影響に関するお知らせ,Notice regarding the impact on our group's business due to the increasingly tense situation in the Middle East,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260406598837.pdf
15:30,31860,ネクステージ,Nextage,2026年11月期 第１四半期決算短信〔日本基準〕(連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260402597587.pdf
15:30,31480,クリエイトＳＤＨ,Create SDH,2026年5月期　第3四半期決算短信〔日本基準〕(連結),Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260402597332.pdf
15:30,30700,Ｇ－ジェリービーンズ,G-jelly beans,（訂正）「2026年1月期_決算資料」の一部訂正について,(Correction) Earnings Materials for FY2026 ending January,東,TSE,https://www.release.tdnet.info/inbs/140120260406598947.pdf
15:30,30700,Ｇ－ジェリービーンズ,G-jelly beans,（訂正・数値データ訂正）「2026年1月期_決算短信［日本基準］（連結）」の一部訂正に関するお知らせ,(Correction/Data Revision) Notice regarding partial corrections to “Fiscal Year Ending January 2026_Financial Results [Japanese GAAP] (Consolidated)”,東,TSE,https://www.release.tdnet.info/inbs/140120260406598944.pdf
15:30,27890,カルラ,Carla,(第55期）　2026年３月の売上推移速報に関するお知らせ,(55th period) Notice regarding preliminary sales trends for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260406598636.pdf
15:30,27890,カルラ,Carla,2026年２月期　決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260405598499.pdf
15:30,27820,セリア,Celia,2026年３月度の月次売上高前年比及び店舗数,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260406598675.pdf
15:30,27020,マクドナルド,mcdonalds,月次IRニュース,Monthly IR News,東,TSE,https://www.release.tdnet.info/inbs/140120260406598666.pdf
15:30,26850,アンドエスティＨＤ,andesty HD,個別業績の前期実績値との差異に関するお知らせ,Notice regarding differences between individual performance and previous fiscal year results,東,TSE,https://www.release.tdnet.info/inbs/140120260406598972.pdf
15:30,26850,アンドエスティＨＤ,andesty HD,月次売上高前年比に関するお知らせ,Notice regarding monthly sales year-on-year comparison,東,TSE,https://www.release.tdnet.info/inbs/140120260406598853.pdf
15:30,26850,アンドエスティＨＤ,andesty HD,減損損失の計上に関するお知らせ,Notice regarding recording of impairment loss,東,TSE,https://www.release.tdnet.info/inbs/140120260406598850.pdf
15:30,26850,アンドエスティＨＤ,andesty HD,2026年２月期　決算説明会資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260406598846.pdf
15:30,26850,アンドエスティＨＤ,andesty HD,2026年２月期　決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260403598427.pdf
15:30,26690,カネ美食品,Kanebi Foods,2026年３月度の売上高のお知らせ,Sales Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260406598514.pdf
15:30,262A0,インターメスティック,Intermestic,2026年3月度(2026年12月期)国内月次売上速報,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260406598706.pdf
15:30,24080,ＫＧ情報,KG information,2026年12月期第１四半期決算短信〔日本基準〕(連結),Q1 Earnings Report (Consolidated) for FY2026 ending December,東,TSE,https://www.release.tdnet.info/inbs/140120260406598589.pdf
15:30,17360,オーテック,Autech,有限会社ケー・ティー・エスの株式取得（子会社化）完了に関するお知らせ,Notice regarding the completion of stock acquisition (making it a subsidiary) of KTS Ltd.,東,TSE,https://www.release.tdnet.info/inbs/140120260406598940.pdf
15:40,30750,銚子丸,Choshimaru,食中毒事故発生に関するお詫びとお知らせ,Apology and Notice Regarding Food Poisoning Accident Occurrence,東,TSE,https://www.release.tdnet.info/inbs/140120260406598880.pdf
15:40,27350,ワッツ,watts,2026年８月期３月度 月次売上高対前年同月比及び店舗数推移に関するお知らせ,Monthly Report for August 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260406599004.pdf
15:45,66250,ＪＡＬＣＯ　ＨＤ,JALCO HD,連結子会社における収益不動産の取得及び既存収益不動産の追加取得に関するお知らせ,Notice regarding acquisition of income-producing properties and additional acquisition of existing income-producing properties by a consolidated subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260406598986.pdf
15:45,66250,ＪＡＬＣＯ　ＨＤ,JALCO HD,（訂正）「（開示事項の経過）連結子会社における収益不動産の取得完了及び追加取得に関するお知らせ」の一部訂正について,"(Correction) Regarding partial corrections to ""(Progress of disclosure matters) Notice regarding completion of acquisition and additional acquisition of income-generating real estate by consolidated subsidiary""",東,TSE,https://www.release.tdnet.info/inbs/140120260406598981.pdf
15:50,40820,稀元素,rare element,当社に関するインターネット掲示板での情報について,Information about our company on internet bulletin boards,東,TSE,https://www.release.tdnet.info/inbs/140120260406598806.pdf
16:00,92480,人・夢・技術Ｇ,People/Dreams/Technology G,（訂正）「主要株主の異動に関するお知らせ」の一部訂正について,(Correction) Regarding partial corrections to “Notice regarding changes in major shareholders”,東,TSE,https://www.release.tdnet.info/inbs/140120260406598680.pdf
16:00,84730,ＳＢＩ,SBI,（開示事項の経過）特定子会社の異動（株式譲渡）の完了に関するお知らせ,(Progress Disclosure) Notice regarding completion of transfer (stock transfer) of specified subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260406598720.pdf
16:00,76780,あさくま,Asakuma,2027年１月期３月度売上高前年対比等のお知らせ,Announcement of sales compared to the previous year for March 2027 (January 2027),東,TSE,https://www.release.tdnet.info/inbs/140120260406598616.pdf
16:00,73450,Ｇ－アイパートナーズ,G-I Partners,主要株主である筆頭株主の異動に関するお知らせ,Notice regarding change in the largest and major shareholder,東,TSE,https://www.release.tdnet.info/inbs/140120260406598969.pdf
16:00,72590,アイシン,Aisin,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260406598715.pdf
16:00,72170,テイン,Tein,非上場の親会社等の決算に関するお知らせ,"Notice regarding financial results of unlisted parent company, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260406598781.pdf
16:00,72170,テイン,Tein,自己株式の取得結果および取得終了に関するお知らせ,Notice regarding the results and completion of acquisition of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260406598737.pdf
16:00,61460,ディスコ,disco,2026年3月期 第4四半期 個別売上高および出荷額の速報値に関するお知らせ,"Notice regarding preliminary figures for individual sales and shipment amounts for the fourth quarter of the fiscal year ending March 31, 2026",東,TSE,https://www.release.tdnet.info/inbs/140120260406598739.pdf
16:00,60780,バリューＨＲ,value HR,自己株式の取得状況および取得終了に関するお知らせ,Notice Regarding Share Buyback Status and Completion,東,TSE,https://www.release.tdnet.info/inbs/140120260406598579.pdf
16:00,53410,ＡＳＡＨＩ　ＥＩＴＯ,ASAHI EITO,第三者割当により発行された第12回新株予約権（行使価額修正条項付）の大量行使に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260406598705.pdf
16:00,391A0,山忠,Yamatada,業績予想の上方修正及び配当予想の修正（上場記念配当）に関するお知らせ,Notice regarding upward revision of earnings forecast and revision of dividend forecast (listing commemorative dividend),名,NSE,https://www.release.tdnet.info/inbs/140120260406598798.pdf
16:00,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,第12回新株予約権の譲渡の承認に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260402597699.pdf
16:00,32600,エスポア,Espore,系統用蓄電所の完成案件売却に関するお知らせ,Notice regarding sale of completed grid power storage plant project,名,NSE,https://www.release.tdnet.info/inbs/140120260406598987.pdf
16:00,31030,ユニチカ,Unitika,子会社の解散に関するお知らせ,Notice regarding dissolution of subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260403598219.pdf
16:00,31030,ユニチカ,Unitika,子会社の解散に関するお知らせ,Notice regarding dissolution of subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260403598215.pdf
16:00,30460,ＪＩＮＳＨＤ,JINSHD,2026年３月度（2026年８月期）月次売上状況（速報）等について,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260406598622.pdf
16:00,24590,アウン,Aung,営業外収益の計上に関するお知らせ,Notice regarding recording of non-operating income,東,TSE,https://www.release.tdnet.info/inbs/140120260403598354.pdf
16:10,62780,ユニオンツール,union tools,自己株式の処分及び株式売出しに関するお知らせ,Notice regarding disposal of treasury stock and stock offering,東,TSE,https://www.release.tdnet.info/inbs/140120260401596288.pdf
16:30,84390,東京センチュリー,tokyo century,減損損失の計上に関するお知らせ,Notice regarding recording of impairment loss,東,TSE,https://www.release.tdnet.info/inbs/140120260406598687.pdf
16:30,75270,システムソフト,system software,子会社の清算及びそれに伴う特別損失見込みに関するお知らせ,Notice regarding liquidation of subsidiary and associated extraordinary loss forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260406599000.pdf
16:30,75270,システムソフト,system software,第三者割当による新株式の発行、第６回新株予約権の取得・消却及び特別利益の計上並びに主要株主の異動に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260406599023.pdf
16:30,465A0,ＧＸ日経株主還元,GX Nikkei shareholder return,ETFの収益分配のお知らせ,Notification of ETF profit distribution,東,TSE,https://www.release.tdnet.info/inbs/140120260406598825.pdf
16:30,38560,Ａｂａｌａｎｃｅ,Abalance,米国国際貿易委員会における当社グループ子会社に関する調査開始（申立て）について,Commencement of investigation (complaint) regarding our group subsidiary at the U.S. International Trade Commission,東,TSE,https://www.release.tdnet.info/inbs/140120260406599014.pdf
16:35,32710,グロバル社,Global Company,2026年６月期期末配当予想の修正（無配）に関するお知らせ,Notice regarding revision of year-end dividend forecast for the fiscal year ending June 2026 (no dividend),東,TSE,https://www.release.tdnet.info/inbs/140120260406599017.pdf
16:35,32710,グロバル社,Global Company,大東建託株式会社による当社株式に対する公開買付けに関する賛同の意見表明及び応募の推奨のお知らせ,"Announcement of opinion in support of the tender offer for the Company's shares by Daito Trust & Trust Co., Ltd. and recommendation for application",東,TSE,https://www.release.tdnet.info/inbs/140120260406598899.pdf
16:35,18780,大東建,Daitoken,株式会社THE グローバル社（証券コード3271）に対する公開買付けの開始に関するお知らせ,"Notice Regarding Commencement of Tender Offer for THE Global Co., Ltd. (Securities Code 3271)",東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260403598429.pdf
17:00,98690,加藤産業,Kato industry,取締役の辞任及び役員人事に関するお知らせ,Notice regarding resignation of directors and personnel changes to officers,東,TSE,https://www.release.tdnet.info/inbs/140120260406598804.pdf
17:00,89510,Ｒ－ビルＦ,R-Building F,資金の借入に関するお知らせ,Notice Regarding Borrowing of Funds,東,TSE,https://www.release.tdnet.info/inbs/140120260406599044.pdf
17:00,83030,ＳＢＩ新生銀行,SBI Shinsei Bank,役員人事,Officer personnel,東,TSE,https://www.release.tdnet.info/inbs/140120260406598509.pdf
17:00,80350,東エレク,East Elec,代表取締役の異動に関するお知らせ,Notice Regarding Change of Representative Director,東,TSE,https://www.release.tdnet.info/inbs/140120260406598983.pdf
17:00,45340,持田薬,Mochida medicine,売出価格等の決定に関するお知らせ,"Notice regarding determination of selling price, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260406598975.pdf
17:15,65730,Ｇ－ＣＲＡＶＩＡ,G-CRAVIA,第３回無担保普通社債の期限前償還（繰上償還）に関するお知らせ,Notice regarding early redemption (early redemption) of the 3rd round of unsecured straight corporate bonds,東,TSE,https://www.release.tdnet.info/inbs/140120260406598990.pdf
17:45,58420,Ｇ－インテグラル,G-Integral,３号ファンドシリーズからのキャリードインタレストの追加受領に係るお知らせ,Notice regarding additional receipt of carried interest from Fund Series No. 3,東,TSE,https://www.release.tdnet.info/inbs/140120260406599086.pdf
18:00,74630,アドヴァングループ,advan group,剰余金の配当（特別配当）に関するお知らせ,Notice regarding dividend of surplus (special dividend),東,TSE,https://www.release.tdnet.info/inbs/140120260406599083.pdf
18:00,74630,アドヴァングループ,advan group,2026年3月期通期業績予想と実績との差異に関するお知らせ,"Notice regarding the difference between the full-year performance forecast and actual results for the fiscal year ending March 31, 2026",東,TSE,https://www.release.tdnet.info/inbs/140120260406599084.pdf
18:00,74630,アドヴァングループ,advan group,2026年3月期　決算短信[日本基準]（連結）,Earnings Report (Consolidated) for FY2026 ending March,東,TSE,https://www.release.tdnet.info/inbs/140120260406599058.pdf
19:20,539A0,ＮＺＡＭ　海外債券,NZAM Overseas Bonds,弊社ＥＴＦの基準価額と市場価格の重要な乖離についてのお知らせ,Notice regarding a significant discrepancy between the base price and market price of our ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260406599107.pdf
08:00,548A0,システムエグゼ,System EXE,東京証券取引所スタンダード市場への上場に伴う当社決算情報等のお知らせ,"Announcement of financial statements, etc. of our company due to listing on the Tokyo Stock Exchange Standard Market",東,TSE,https://www.release.tdnet.info/inbs/140120260403598410.pdf
08:00,36120,ワールド,world,（訂正・数値データ訂正）「2026年２月期　決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,(Correction) Earnings Report (IFRS) (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260405598539.pdf
08:30,82890,ＯｌｙｍｐｉｃＧ,OlympicG,2026年２月期通期連結業績予想の修正に関するお知らせ,Notice regarding revisions to consolidated financial forecasts for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260405598495.pdf
08:30,82890,ＯｌｙｍｐｉｃＧ,OlympicG,2026年２月期の期末配当予想の修正（無配）に関するお知らせ,Notice regarding revision of year-end dividend forecast (no dividend) for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260405598497.pdf
08:30,82890,ＯｌｙｍｐｉｃＧ,OlympicG,(株)パン・パシフィック・インターナショナルホールディングス（ＰＰＩＨ）と(株)Ｏｌｙｍｐｉｃグループの株式交換契約締結及びＰＰＩＨの子会社異動のお知らせ,"Announcement of conclusion of share exchange agreement between Pan Pacific International Holdings Co., Ltd. (PPIH) and Olympic Group Co., Ltd. and change of subsidiary of PPIH",東,TSE,https://www.release.tdnet.info/inbs/140120260405598496.pdf
08:30,75320,パンパシフィックＨＤ,pan pacific hd,(株)パン・パシフィック・インターナショナルホールディングス（ＰＰＩＨ）と(株)Ｏｌｙｍｐｉｃグループの株式交換契約締結及びＰＰＩＨの子会社異動のお知らせ,"Announcement of conclusion of share exchange agreement between Pan Pacific International Holdings Co., Ltd. (PPIH) and Olympic Group Co., Ltd. and change of subsidiary of PPIH",東,TSE,https://www.release.tdnet.info/inbs/140120260405598524.pdf
08:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：MSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260406598544.pdf
08:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：CSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260406598543.pdf
08:55,278A0,Ｇ－テラドローン,G-Terra Drone,公認会計士等の異動に関するお知らせ,Notice Regarding Change of Certified Public Accountant,東,TSE,https://www.release.tdnet.info/inbs/140120260405598531.pdf
08:55,278A0,Ｇ－テラドローン,G-Terra Drone,第10期定時株主総会の「継続会」の開催方針に関するお知らせ,Notice regarding the policy for holding a “continuation meeting” of the 10th Ordinary General Meeting of Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260405598458.pdf
08:55,25660,上場ＥＳＧリート,Listed ESG REIT,ＥＴＦの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260406598550.pdf
08:55,25520,上場ＪリートＭ,Listed J-REIT M,ＥＴＦの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260406598549.pdf
08:55,16980,上場配当,Listed dividend,ＥＴＦの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260406598548.pdf
08:55,14900,上場ベータヘッジ,Listed Beta Hedge,ＥＴＦの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260406598547.pdf
08:55,13990,上場高配当低ボラ,Listed high dividend low volatility,ＥＴＦの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260406598546.pdf
09:50,13294,Ｅ－ブラックロック,E-Blackrock,上場ETF（管理会社：ブラックロック・ジャパン）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260406598575.pdf
10:00,85600,宮崎太銀,Miyazaki big silver,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,福,FSE,https://www.release.tdnet.info/inbs/140120260406598560.pdf
10:00,70490,Ｇ－識学,G-Scientific,2027年2月期プラットフォームサービス月次売上高(3月度)のお知らせ,Monthly Report for February 2027,東,TSE,https://www.release.tdnet.info/inbs/140120260406598601.pdf
10:00,16714,Ｅ－シンプレクス,E-Simplex,上場ＥＴＦ(管理会社：シンプレクス・アセット・マネジメント)に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260406598569.pdf
10:15,33460,ヒロタグループＨＤ,Hirota Group HD,当社に対する訴訟の提起に関するお知らせ,Notice regarding filing of lawsuit against our company,名,NSE,https://www.release.tdnet.info/inbs/140120260406598663.pdf
10:30,82550,アクシアル,axial,３月度月次業績推移（前年比）,Monthly performance trends for March (compared to previous year),東,TSE,https://www.release.tdnet.info/inbs/140120260405598454.pdf
10:30,42720,日化薬,Nikkayaku,自己株式の取得状況および取得終了に関するお知らせ,Notice Regarding Share Buyback Status and Completion,東,TSE,https://www.release.tdnet.info/inbs/140120260403597941.pdf
10:30,33170,フライングＧ,Flying G,2026年３月期３月度　月次業績のお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260402597709.pdf
10:30,295A0,Ｏｎｅ・サウジ,One・Saudi,ＥＴＦの収益分配金見込額のお知らせ,Notice Regarding Estimated Distribution Amount,東,TSE,https://www.release.tdnet.info/inbs/140120260406598572.pdf
10:30,29260,篠崎屋,Shinozakiya,2026年９月期　３月度月次店舗売上のお知らせ,Monthly Report for September 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260403598191.pdf
