時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
15:40,61590,ミクロン精密,micron precision,2026年８月期第２四半期（中間期）業績予想と実績値との差異に関するお知らせ,Notice regarding the difference between the forecast and actual results for the second quarter (interim period) of the fiscal year ending August 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260407599459.pdf
15:40,61590,ミクロン精密,micron precision,2026年８月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260407599453.pdf
15:40,52160,倉元,Kuramoto,事業再生ADR再生計画に基づく債務の完済及び事業再生ADR手続の終結に関するお知らせ,Notice regarding full payment of debts and termination of business rehabilitation ADR procedures based on the business rehabilitation ADR rehabilitation plan,東,TSE,https://www.release.tdnet.info/inbs/140120260413502290.pdf
15:40,22820,日ハム,day ham,自己株式の消却に関するお知らせ,Notice Regarding Cancellation of Treasury Shares,東,TSE,https://www.release.tdnet.info/inbs/140120260410502046.pdf
16:00,96610,歌舞伎,kabuki,2026年２月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410502010.pdf
16:00,96610,歌舞伎,kabuki,2026年２月期 通期連結業績予想と実績との差異に関するお知らせ,Notice regarding the difference between the full-year consolidated performance forecast and actual results for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410502002.pdf
16:00,94180,Ｕ－ＮＥＸＴ,U-NEXT,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260413502383.pdf
16:00,94180,Ｕ－ＮＥＸＴ,U-NEXT,2026年８月期　第２四半期決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260413502366.pdf
16:00,94180,Ｕ－ＮＥＸＴ,U-NEXT,2026年８月期　第２四半期（中間期）決算短信［日本基準］（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260413502359.pdf
16:00,93310,Ｇ－キャスター,G-Caster,2026年８月期 第２四半期（中間期）決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260409500586.pdf
16:00,93310,Ｇ－キャスター,G-Caster,2026年８月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260409500583.pdf
16:00,78650,ピープル,people,ピープル株式会社 2027年１月期３月度 月次業績ハイライト,Monthly Report for January 2027,東,TSE,https://www.release.tdnet.info/inbs/140120260413502779.pdf
16:00,75850,かんなん,Kannan,2026年６月期　月次売上状況について（３月度）,Monthly Report for June 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260413502542.pdf
16:00,75240,マルシェ,marche,2026年3月度の月次料飲売上状況について,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260413502766.pdf
16:00,64190,マースグループＨＤ,mars group hd,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260413502209.pdf
16:00,61950,Ｇ－ホープ,G-Hope,連結子会社の吸収合併に関するお知らせ,Notice regarding absorption-type merger of consolidated subsidiaries,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260413502194.pdf
16:00,60880,シグマクシスＨＤ,Sigmaxis HD,当社による株式会社コアコンセプト・テクノロジー(証券コード4371)株式の取得について,"Regarding our acquisition of Core Concept Technology Co., Ltd. (stock code: 4371) shares",東,TSE,https://www.release.tdnet.info/inbs/140120260410501936.pdf
16:00,58920,Ｇ－ｙｕｔｏｒｉ,G-yutori,資金の借入に関するお知らせ,Notice Regarding Borrowing of Funds,東,TSE,https://www.release.tdnet.info/inbs/140120260324588071.pdf
16:00,58920,Ｇ－ｙｕｔｏｒｉ,G-yutori,株式会社heart relationの全株式の取得（完全子会社化）に関するお知らせ及び第三者割当による新株式の発行に関するお知らせ,"Notice regarding the acquisition of all shares of Heart Relation Co., Ltd. (making it a wholly owned subsidiary) and the issuance of new shares through third-party allotment",東,TSE,https://www.release.tdnet.info/inbs/140120260324588065.pdf
16:00,58560,エルアイイーエイチ,LIIEEH,（修正）株主による臨時株主総会招集請求の修正に関するお知らせ,(Amendment) Notice regarding amendment of shareholder's request for convening an extraordinary general meeting of shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260413502826.pdf
16:00,55780,Ｇ－ＡＲアドバンスト,G-AR Advanced,2026年８月期第２四半期（中間期）連結業績予想と実績との差異及び通期連結業績予想の修正に関するお知らせ,"Notice regarding the difference between the consolidated performance forecast and actual results for the second quarter (interim period) of the fiscal year ending August 2026, and the revision of the full-year consolidated performance forecast",東,TSE,https://www.release.tdnet.info/inbs/140120260413502472.pdf
16:00,55780,Ｇ－ＡＲアドバンスト,G-AR Advanced,2026年８月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260413502456.pdf
16:00,52460,Ｇ－ＥＬＥＭＥＮＴＳ,G-ELEMENTS,2026年11月期第１四半期決算において想定されるご質問への回答について,Regarding answers to questions expected regarding the first quarter financial results for the fiscal year ending November 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260413502480.pdf
16:00,52460,Ｇ－ＥＬＥＭＥＮＴＳ,G-ELEMENTS,2026年11月期　第１四半期決算説明資料,Earnings Presentation Materials for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260413502461.pdf
16:00,52460,Ｇ－ＥＬＥＭＥＮＴＳ,G-ELEMENTS,2026年11月期　第１四半期決算短信〔日本基準〕(連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260413502434.pdf
16:00,505A0,ギークリー,Geekly,2026年５月期 第３四半期決算短信〔日本基準〕（非連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260330592844.pdf
16:00,505A0,ギークリー,Geekly,2026年５月期配当予想の修正（上場記念配当）に関するお知らせ,Notice regarding revision of dividend forecast for the fiscal year ending May 2026 (listing commemorative dividend),東,TSE,https://www.release.tdnet.info/inbs/140120260406598952.pdf
16:00,505A0,ギークリー,Geekly,コミットメントライン契約締結に関するお知らせ,Notice regarding conclusion of commitment line contract,東,TSE,https://www.release.tdnet.info/inbs/140120260406598960.pdf
16:00,50220,Ｐ－レボインター,P-Revointer,営業外収益（補助金収入）の計上に関するお知らせ,Notice regarding recording of non-operating income (subsidy income),東,TSE,https://www.release.tdnet.info/inbs/140120260410501638.pdf
16:00,48290,日本エンタープライズ,japan enterprise,2026年5月期 第3四半期決算説明資料,Earnings Presentation Materials for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260413502855.pdf
16:00,48200,ＥＭシステムズ,EM Systems,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260413502319.pdf
16:00,41990,Ｇ－ワンプラ,G-One Pla,特別損失（減損損失）の計上に関するお知らせ,Notice regarding recording of extraordinary loss (impairment loss),東,TSE,https://www.release.tdnet.info/inbs/140120260413502670.pdf
16:00,41990,Ｇ－ワンプラ,G-One Pla,2026年8月期 第2四半期決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260413502666.pdf
16:00,41990,Ｇ－ワンプラ,G-One Pla,2026年8月期 第2四半期（中間期）決算短信〔日本基準〕（非連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260410501585.pdf
16:00,39070,シリコンスタジオ,silicon studio,受注損失引当金繰入額の計上に関するお知らせ,Notice regarding recording of reserve for order losses,東,TSE,https://www.release.tdnet.info/inbs/140120260409500622.pdf
16:00,39070,シリコンスタジオ,silicon studio,2026年11月期　第１四半期決算短信〔日本基準〕(非連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260409500623.pdf
16:00,39070,シリコンスタジオ,silicon studio,2026年11月期　第1四半期決算補足説明資料,Supplementary Earnings Materials for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260409500757.pdf
16:00,373A0,Ｇ－リップス,G-lips,2026年８月期　第２四半期（中間期）決算短信〔日本基準〕（非連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260413502335.pdf
16:00,373A0,Ｇ－リップス,G-lips,株主優待制度の詳細決定に関するお知らせ,Notice regarding detailed determination of shareholder benefit system,東,TSE,https://www.release.tdnet.info/inbs/140120260413502193.pdf
16:00,373A0,Ｇ－リップス,G-lips,2026年８月期 第２四半期決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260413502192.pdf
16:00,36790,じげん,Jigen,個別決算における営業外収益の計上に関するお知らせ,Notice regarding recording of non-operating income in individual financial statements,東,TSE,https://www.release.tdnet.info/inbs/140120260413502452.pdf
16:00,32760,ＪＰＭＣ,JPMC,2026年12月期 3月度月次情報,Monthly Report for December 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260413502533.pdf
16:00,323A0,Ｇ－フライヤー,G-Flyer,2026年２月期通期　決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502801.pdf
16:00,323A0,Ｇ－フライヤー,G-Flyer,2026年２月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502796.pdf
16:00,31210,マーチャント,merchant,国際財務報告基準(IFRS 会計基準)の任意適用に関するお知らせ,Notice regarding voluntary application of International Financial Reporting Standards (IFRS Accounting Standards),東,TSE,https://www.release.tdnet.info/inbs/140120260413502665.pdf
16:00,30800,ジェーソン,jason,2026年２月期　決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410502107.pdf
16:00,30800,ジェーソン,jason,2026年２月期　決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410502067.pdf
16:00,30630,Ｇ－ｊＧｒｏｕｐ,G-jGroup,（訂正・数値データ訂正）「2026年2月期決算短信〔日本基準〕（連結）」の一部訂正について,(Correction) Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502803.pdf
16:00,30630,Ｇ－ｊＧｒｏｕｐ,G-jGroup,2026年２月期決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501987.pdf
16:00,27360,フェスタリアＨＤ,Festaria HD,2026年８月期 第２四半期（中間期）連結業績予想と実績値との差異に関するお知らせ,Notice regarding the difference between the consolidated performance forecast and actual results for the second quarter (interim period) of the fiscal year ending August 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260413502849.pdf
16:00,27360,フェスタリアＨＤ,Festaria HD,2026年８月期　第２四半期（中間期）決算短信〔日本基準〕(連結),Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260413502858.pdf
16:00,27360,フェスタリアＨＤ,Festaria HD,【フェスタリアHD】国内事業月次売上速報（3月速報）,[Festaria HD] Domestic business monthly sales report (March report),東,TSE,https://www.release.tdnet.info/inbs/140120260413502828.pdf
16:00,21240,ＪＡＣ,JAC,当社取締役に対する譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,Notice Regarding Completion of Payment for Disposal of Treasury Stock as Restricted Stock Compensation for Directors of the Company,東,TSE,https://www.release.tdnet.info/inbs/140120260413502845.pdf
16:00,14010,Ｇ－エムビーエス,G-MBS,2026年５月期第３四半期決算短信〔日本基準〕(非連結),Q3 Earnings Report (Consolidated) for FY2026 ending May,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260413502351.pdf
16:05,55780,Ｇ－ＡＲアドバンスト,G-AR Advanced,2026年８月期第２四半期 決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260413502850.pdf
16:15,26870,ＣＶＳベイ,CVS bay,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502881.pdf
16:30,81070,キムラタン,Kimuratan,（開示事項の中止）「不動産の売却に関するお知らせ」の中止に関するお知らせ,(Cancellation of Disclosure) Notice regarding the cancellation of “Notice regarding sale of real estate”,東,TSE,https://www.release.tdnet.info/inbs/140120260413502890.pdf
16:30,78150,東京ボード工業,Tokyo board industry,2026年２月期決算発表の延期に関するお知らせ,Notice regarding postponement of announcement of financial results for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260413502909.pdf
16:30,70490,Ｇ－識学,G-Scientific,2026年2月期通期決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502883.pdf
16:30,70490,Ｇ－識学,G-Scientific,2026年２月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502835.pdf
16:30,62000,インソース,insource,組織変更及び人事異動に関するお知らせ,Notice regarding organizational changes and personnel changes,東,TSE,https://www.release.tdnet.info/inbs/140120260413502402.pdf
16:30,490A0,Ｐ－センス・トラスト,P-Sense Trust,販売用不動産の取得に関するお知らせ,Notice regarding acquisition of real estate for sale,東,TSE,https://www.release.tdnet.info/inbs/140120260413502866.pdf
16:30,464A0,Ｇ－ＱＰＳＨＤ,G-QPSHD,2026年５月期第３四半期決算説明資料,Earnings Presentation Materials for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260413502697.pdf
16:30,464A0,Ｇ－ＱＰＳＨＤ,G-QPSHD,営業外収益及び営業外費用の計上に関するお知らせ,Notice regarding recording of non-operating income and non-operating expenses,東,TSE,https://www.release.tdnet.info/inbs/140120260413502667.pdf
16:30,464A0,Ｇ－ＱＰＳＨＤ,G-QPSHD,業績予想修正に関するお知らせ,Notice regarding revision of performance forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260413502624.pdf
16:30,464A0,Ｇ－ＱＰＳＨＤ,G-QPSHD,2026年５月期 第３四半期 決算短信〔日本基準〕（連結）,Summary of financial results for the third quarter of the fiscal year ending May 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260413502596.pdf
16:30,32600,エスポア,Espore,2026年2月期決算短信発表の延期に関するお知らせ,Earnings Report for FY2026 ending February,名,NSE,https://www.release.tdnet.info/inbs/140120260413502868.pdf
16:30,131A0,Ｐ－ＣＣＮグループ,P-CCN Group,自己株式の取得及び自己株式立会外買付取引(ToSTNeT-3)による自己株式の買付けに関するお知らせ,Notice regarding acquisition of treasury stock and purchase of treasury stock through off-auction treasury stock repurchase transaction (ToSTNeT-3),東,TSE,https://www.release.tdnet.info/inbs/140120260413502470.pdf
16:45,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,第三者割当による第16回新株予約権（行使価額修正条項付）、第17回乃至第19回新株予約権の発行に係る払込完了に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260410502049.pdf
16:45,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,第2回無担保普通社債の発行に係る払込完了に関するお知らせ,Notice regarding completion of payment for the issuance of 2nd unsecured straight corporate bonds,東,TSE,https://www.release.tdnet.info/inbs/140120260410502045.pdf
17:00,95170,イーレックス,erex,役員人事に関するお知らせ,Notice Regarding Officer Personnel Changes,東,TSE,https://www.release.tdnet.info/inbs/140120260413502944.pdf
17:00,92840,Ｉ－カナディアンソラ,I-Canadian Sora,運用資産における発電停止に関するお知らせ,Notice regarding power generation outage at operational assets,東,TSE,https://www.release.tdnet.info/inbs/140120260413502750.pdf
17:00,85180,アジア投資,Asia Investment,2025年第２回新株予約権（行使価額修正条項付）の大量行使に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260413502860.pdf
17:00,82890,ＯｌｙｍｐｉｃＧ,OlympicG,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502873.pdf
17:00,82890,ＯｌｙｍｐｉｃＧ,OlympicG,減損損失の計上及び業績予想と実績との差異に関するお知らせ,Notice regarding recording of impairment loss and difference between business forecast and actual results,東,TSE,https://www.release.tdnet.info/inbs/140120260413502928.pdf
17:00,63420,太平製作所,Taihei Seisakusho,取締役の個別報酬における決定プロセスの改定に関するお知らせ,Notice regarding revisions to the decision-making process for individual remuneration for directors,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260413502934.pdf
17:00,62090,リケンＮＰＲ,Riken NPR,子会社であるＲＣＡ社によるHastings Holding Corp.株式の取得について,Regarding acquisition of Hastings Holding Corp. shares by subsidiary RCA,東,TSE,https://www.release.tdnet.info/inbs/140120260413502710.pdf
17:00,62090,リケンＮＰＲ,Riken NPR,国内の素形材事業の一部生産終了に関するお知らせ,Notice regarding the discontinuation of some production in the domestic materials business,東,TSE,https://www.release.tdnet.info/inbs/140120260413502668.pdf
17:00,50250,Ｇ－マーキュリー,G-Mercury,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260413502963.pdf
17:00,49200,日本色材,japan color material,譲渡制限付株式報酬制度の導入に関するお知らせ,Notice Regarding Introduction of Restricted Stock Compensation Plan,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260413502203.pdf
17:00,49200,日本色材,japan color material,2026年2月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260327591932.pdf
17:00,43710,Ｇ－ＣＣＴ,G-CCT,シグマクシス・ホールディングス社による当社株式の取得に関する開示について,"Disclosure regarding the acquisition of our stock by Sigmaxis Holdings, Inc.",東,TSE,https://www.release.tdnet.info/inbs/140120260409501181.pdf
17:00,38960,阿波製紙,Awa Paper Manufacturing,特別利益（補助金収入）の計上および業績予想の修正に関するお知らせ,Notice regarding recording of extraordinary profit (subsidy income) and revision of business forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260413502748.pdf
17:00,34820,ロードスター,roadster,募集新株予約権（無償ストック・オプション）の発行内容確定に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260413502936.pdf
17:00,29720,Ｒ－サンケイＲＥ,R-Sankei RE,2026年２月期の運用状況及び分配金の予想の修正（無配）及び減損損失の計上に関するお知らせ,Notice regarding management status and revision of dividend forecast (no dividend) and recording of impairment loss for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260413502962.pdf
17:30,81070,キムラタン,Kimuratan,(訂正)「(開示事項の中止)「不動産の売却に関するお知らせ」の中止に関するお知らせ」の一部訂正について,"(Correction) Regarding partial corrections to ""(Cancelation of disclosure matters) Notice regarding discontinuation of 'Notice regarding sale of real estate'""",東,TSE,https://www.release.tdnet.info/inbs/140120260413502979.pdf
17:30,37760,ＢＢタワー,BB tower,主要株主である筆頭株主の異動に関するお知らせ,Notice regarding change in the largest and major shareholder,東,TSE,https://www.release.tdnet.info/inbs/140120260413502967.pdf
18:00,23030,ドーン,dawn,株式分割及び定款の一部変更に関するお知らせ,Notice regarding stock split and partial changes to the articles of incorporation,東,TSE,https://www.release.tdnet.info/inbs/140120260413502198.pdf
18:15,33230,レカム,Recum,子会社の年次決算情報に関するお知らせ,Notice regarding subsidiary's annual financial results information,東,TSE,https://www.release.tdnet.info/inbs/140120260413502857.pdf
18:30,58210,平河ヒューテ,Hirakawa Huete,株式無償割当てによる１株に満たない端数の処理に伴う自己株式の買取りに関するお知らせ,Notice regarding purchase of treasury stock due to processing of fractions less than 1 share due to free allotment of shares,東,TSE,https://www.release.tdnet.info/inbs/140120260413502395.pdf
15:30,75160,コーナン商,konan commercial,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260413502455.pdf
15:30,73700,Ｇ－Ｅｎｊｉｎ,G-Enjin,2026年5月期 月次売上（3月度）のお知らせ,Monthly Report for May 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260411501806.pdf
15:30,73700,Ｇ－Ｅｎｊｉｎ,G-Enjin,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260411501803.pdf
15:30,73700,Ｇ－Ｅｎｊｉｎ,G-Enjin,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260411501807.pdf
15:30,73700,Ｇ－Ｅｎｊｉｎ,G-Enjin,2026年５月期 第３四半期決算説明資料,Earnings Presentation Materials for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260412502181.pdf
15:30,73700,Ｇ－Ｅｎｊｉｎ,G-Enjin,2026年５月期 第３四半期決算短信〔日本基準〕(連結),Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260411501808.pdf
15:30,70850,カーブスＨＤ,Curves HD,2026年８月期第２四半期（中間期）決算短信〔日本基準〕(連結),Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260413502403.pdf
15:30,70850,カーブスＨＤ,Curves HD,2026年８月期第２四半期（中間期）決算補足説明資料,Supplementary Earnings Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260413502396.pdf
15:30,70850,カーブスＨＤ,Curves HD,通期業績予想の修正（上方修正）及び配当予想の修正（記念配当増配）に関するお知らせ,Notice regarding revisions to full-year performance forecasts (upward revisions) and dividend forecasts (commemorative dividend increase),東,TSE,https://www.release.tdnet.info/inbs/140120260413502360.pdf
15:30,70850,カーブスＨＤ,Curves HD,株主優待制度の変更（拡充）及びチェーン創設20 周年記念特別優待実施に関するお知らせ,Notice regarding changes (expansion) to the shareholder benefit system and special benefits commemorating the chain's 20th anniversary,東,TSE,https://www.release.tdnet.info/inbs/140120260413502355.pdf
15:30,70850,カーブスＨＤ,Curves HD,新株予約権（有償ストック・オプション及び税制適格ストック・オプション）の発行に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260413502344.pdf
15:30,70850,カーブスＨＤ,Curves HD,連結子会社からの配当金受領に関するお知らせ,Notice regarding receipt of dividends from consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260413502338.pdf
15:30,68380,多摩川ＨＤ,Tamagawa HD,第三者割当により発行された第16回新株予約権（行使価額修正選択権付）の大量行使に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260413502754.pdf
15:30,68350,アライドＨＤ,Allied HD,自己株式の取得状況および取得終了に関するお知らせ,Notice Regarding Share Buyback Status and Completion,東,TSE,https://www.release.tdnet.info/inbs/140120260413502597.pdf
15:30,66340,ＪＮグループ,JN Group,営業外費用の計上に関するお知らせ,Notice Regarding Recording of Non-Operating Expenses,東,TSE,https://www.release.tdnet.info/inbs/140120260410502005.pdf
15:30,66340,ＪＮグループ,JN Group,2026年11月期第１四半期決算短信〔日本基準〕(連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260410502000.pdf
15:30,65050,東洋電,Toyoden,2026年５月期 第３四半期決算短信〔日本基準〕(連結),Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260413502423.pdf
15:30,62660,タツモ,Tatsumo,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260413502331.pdf
