時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
15:30,36610,エムアップＨＤ,M-up HD,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260409500951.pdf
15:30,34900,アズ企画設計,Az planning design,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260409500598.pdf
15:30,34900,アズ企画設計,Az planning design,2026年2月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409500752.pdf
15:30,34900,アズ企画設計,Az planning design,2026年2月期 決算補足説明資料,Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409500811.pdf
15:30,34900,アズ企画設計,Az planning design,【スマホ向けサマリ版】2026年2月期 決算補足説明資料,Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409500634.pdf
15:30,34820,ロードスター,roadster,「募集新株予約権（有償ストック・オプション）の発行に関するお知らせ」の一部訂正について,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260409500918.pdf
15:30,34820,ロードスター,roadster,募集新株予約権（無償ストック・オプション）の一部発行中止に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260409500919.pdf
15:30,34090,北紡,Hokubo,(開示事項の経過)ビットコイン購入に関するお知らせ,(Progress Disclosure) Notice regarding Bitcoin purchase,東,TSE,https://www.release.tdnet.info/inbs/140120260409500587.pdf
15:30,33820,７＆ｉＨＤ,7&iHD,2026年2月期 決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500481.pdf
15:30,33820,７＆ｉＨＤ,7&iHD,2026年2月期 決算補足資料,Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500480.pdf
15:30,33820,７＆ｉＨＤ,7&iHD,2026年2月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500472.pdf
15:30,32460,コーセーアールイー,kose r.e.,（訂正・数値データ訂正）「2026年1月期　決算短信〔日本基準〕（連結）」の一部訂正に関するお知らせ,(Correction) Earnings Report (Consolidated) for FY2026 ending January,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260409500519.pdf
15:30,31970,すかいらーくＨＤ,Skylark HD,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260409500894.pdf
15:30,31590,丸善ＣＨＩ,Maruzen CHI,上場維持基準への適合に向けた計画（改善期間入り）について,Notice Regarding Plan for Compliance with Listing Maintenance Standards (Improvement Period),東,TSE,https://www.release.tdnet.info/inbs/140120260407599225.pdf
15:30,30970,物語コーポ,Monogatari Corpo,2026年６月期　３月度　月次売上高前期比（速報値）及び店舗数のお知らせ,Monthly Report for June 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260409500744.pdf
15:30,30930,トレファク,Trefaq,中期経営計画修正に関するお知らせ,Notice regarding revision of medium-term management plan,東,TSE,https://www.release.tdnet.info/inbs/140120260408500455.pdf
15:30,30930,トレファク,Trefaq,2026年２月期 決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500447.pdf
15:30,30930,トレファク,Trefaq,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260406598893.pdf
15:30,28090,キユーピー,Kewpie,2026年11月期 第1四半期決算補足説明資料,Supplementary Earnings Materials for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260407599630.pdf
15:30,28090,キユーピー,Kewpie,2026年11月期 第1四半期決算短信〔日本基準〕（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260406599085.pdf
15:30,26860,ジーフット,G-foot,月次売上高前年比速報のお知らせ,Notice of monthly sales year-on-year comparison,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260409500941.pdf
15:30,26690,カネ美食品,Kanebi Foods,2026年2月期　決算説明会資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409500749.pdf
15:30,26690,カネ美食品,Kanebi Foods,2026年２月期 決算短信〔日本基準〕（非連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500331.pdf
15:30,26690,カネ美食品,Kanebi Foods,固定資産の取得（新工場の建設）に関するお知らせ,Notice regarding acquisition of fixed assets (construction of new factory),東,TSE,https://www.release.tdnet.info/inbs/140120260409500670.pdf
15:30,25400,養命酒,Yomeishu,株式会社レノによる当社株式に対する公開買付けの結果並びに親会社、主要株主である筆頭株主及び主要株主の異動に関するお知らせ,"Announcement regarding the results of the tender offer for the Company's shares by Reno Co., Ltd. and changes in the parent company, the largest shareholder who is a major shareholder, and major shareholders",東,TSE,https://www.release.tdnet.info/inbs/140120260408599998.pdf
15:30,23410,アルバイトタイ,part time thailand,自己株式消却に係る事項の決定に関するお知らせ,Notice regarding decisions regarding the cancellation of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260408500311.pdf
15:30,23410,アルバイトタイ,part time thailand,2026年２月期決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260324587618.pdf
15:30,228A0,Ｇ－オプロ,G-Opro,2026年11月期 第１四半期決算短信〔日本基準〕（非連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260409500827.pdf
15:30,228A0,Ｇ－オプロ,G-Opro,2026年11月期 第１四半期決算説明資料,Earnings Presentation Materials for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260409500835.pdf
15:31,99830,ファーストリテ,First Lite,配当予想の修正に関するお知らせ,Notice Regarding Revision of Dividend Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260409500545.pdf
15:31,99830,ファーストリテ,First Lite,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260409500541.pdf
15:31,99830,ファーストリテ,First Lite,2026年８月期 第２四半期（中間期）決算短信〔ＩＦＲＳ会計基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [IFRS accounting standards] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260403598186.pdf
16:00,99460,ミニストップ,ministop,2026年２月期決算説明会資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409500899.pdf
16:00,98610,吉野家ＨＤ,Yoshinoya HD,取締役に対する譲渡制限付株式報酬制度の改定に関するお知らせ,Notice Regarding Revisions to Restricted Stock Compensation Plan for Directors,東,TSE,https://www.release.tdnet.info/inbs/140120260409500939.pdf
16:00,98610,吉野家ＨＤ,Yoshinoya HD,当社株式等の大規模買付行為に関する対応策（買収防衛策）の非継続に関するお知らせ,"Notice regarding discontinuation of countermeasures (takeover defense measures) regarding large-scale purchases of our company's shares, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260409500683.pdf
16:00,98610,吉野家ＨＤ,Yoshinoya HD,2026年2月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500410.pdf
16:00,97650,オオバ,Ooba,役員の異動ならびに主要人事に関するお知らせ,Notice regarding changes in executives and major personnel matters,東,TSE,https://www.release.tdnet.info/inbs/140120260408500448.pdf
16:00,97650,オオバ,Ooba,自己株式の消却に関するお知らせ,Notice Regarding Cancellation of Treasury Shares,東,TSE,https://www.release.tdnet.info/inbs/140120260408500442.pdf
16:00,97650,オオバ,Ooba,自己株式取得に係る事項の決定に関するお知らせ,Notice regarding decisions regarding acquisition of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260408500436.pdf
16:00,97650,オオバ,Ooba,2026年５月期 第３四半期決算短信〔日本基準〕（連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260408500430.pdf
16:00,92720,Ｇ－ブティックス,G-Boutiques,取締役候補者の選任及び役員人事に関するお知らせ,Notice regarding appointment of director candidates and personnel changes to officers,東,TSE,https://www.release.tdnet.info/inbs/140120260409500850.pdf
16:00,90120,秩父鉄道,Chichibu Railway,特別利益及び特別損失の計上に関するお知らせ,Notice regarding recording of extraordinary profits and extraordinary losses,東,TSE,https://www.release.tdnet.info/inbs/140120260409500753.pdf
16:00,81250,ワキタ,Wakita,2026年2月期 連結決算の概要,Summary of consolidated financial results for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260408599820.pdf
16:00,81250,ワキタ,Wakita,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500309.pdf
16:00,78140,日本創発Ｇ,Japanese Emergence G,株式会社イムラサンプルの株式の取得による子会社化に関するお知らせ,"Notice regarding making Imura Sample Co., Ltd. a subsidiary through acquisition of shares",東,TSE,https://www.release.tdnet.info/inbs/140120260312580653.pdf
16:00,75440,スリーエフ,Three F,2026年2月期 期末決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500211.pdf
16:00,75440,スリーエフ,Three F,2026年2月期 期末決算補足資料（連結）,Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500205.pdf
16:00,75440,スリーエフ,Three F,2026年２月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500204.pdf
16:00,62790,瑞光,Zuiko,(訂正・数値データ訂正)「2026年２月期 決算短信〔日本基準〕（連結）」の一部訂正について,(Correction) Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409500664.pdf
16:00,61570,日進工具,nisshin tools,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260409500866.pdf
16:00,48290,日本エンタープライズ,japan enterprise,役員報酬の自主返上に関するお知らせ,Notice regarding voluntary return of executive compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260409500959.pdf
16:00,48290,日本エンタープライズ,japan enterprise,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260409500880.pdf
16:00,48290,日本エンタープライズ,japan enterprise,2026年５月期 第３四半期決算短信〔日本基準〕（連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260409500794.pdf
16:00,45590,ゼリア新薬,Zeria new drug,執行役員人事に関するお知らせ,Notice regarding personnel affairs of executive officers,東,TSE,https://www.release.tdnet.info/inbs/140120260409500945.pdf
16:00,44610,第一工業,Daiichi Kogyo,連結子会社からの配当金受領に関するお知らせ,Notice regarding receipt of dividends from consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260408500336.pdf
16:00,31960,ホットランドＨＤ,Hotland HD,新株式発行及び株式の売出しに関するお知らせ,Notice regarding new stock issue and stock offering,東,TSE,https://www.release.tdnet.info/inbs/140120260409500584.pdf
16:00,186A0,Ｇ－アストロスケール,G-Astro Scale,事業説明会資料（2026年４月）,Business briefing materials (April 2026),東,TSE,https://www.release.tdnet.info/inbs/140120260409500972.pdf
16:00,160A0,アズパートナーズ,As Partners,（開示事項の経過）販売用不動産の売却決済完了に関するお知らせ,(Progress Disclosure) Notice regarding completion of sale settlement of real estate for sale,東,TSE,https://www.release.tdnet.info/inbs/140120260409500547.pdf
16:30,99720,アルテック,Artek,2026年11月期 第１四半期決算短信〔日本基準〕（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260408500318.pdf
16:30,88940,ＲＥＶＯＬＵＴＩＯＮ,REVOLUTION,販売用不動産の取得及び資金の借入に関するお知らせ,Notice regarding acquisition of real estate for sale and borrowing of funds,東,TSE,https://www.release.tdnet.info/inbs/140120260409500677.pdf
16:30,14470,Ｇ－ＳＡＡＦＨＤ,G-SAAFHD,大規模買付等に関する対応策（買収への対応方針）における買付者等による手続違反の認定について,"Regarding the recognition of procedural violations by purchasers, etc. in countermeasures for large-scale purchases, etc. (policies for responding to acquisitions)",東,TSE,https://www.release.tdnet.info/inbs/140120260406598820.pdf
16:45,77520,リコー,Ricoh,子会社（孫会社）持分の譲渡および譲渡益計上に関するお知らせ,Notice regarding transfer of equity in subsidiary (sub-subsidiary company) and recording of gain on transfer,東,TSE,https://www.release.tdnet.info/inbs/140120260409500535.pdf
17:00,92870,Ｉ－ＪＩＦ,I-JIF,資金の借入（金利決定）に関するお知らせ,Notice regarding borrowing of funds (interest rate determination),東,TSE,https://www.release.tdnet.info/inbs/140120260409500997.pdf
17:00,61970,ソラスト,solasto,MBOの実施の一環としてのMP-2605株式会社による株式会社ソラスト（証券コード：6197）の普通株式に対する公開買付けに係る買付条件等の変更に関するお知らせ,"Announcement regarding changes to purchase conditions, etc. regarding the tender offer by MP-2605 Co., Ltd. for the common shares of Solast Co., Ltd. (Securities code: 6197) as part of MBO implementation",東,TSE,https://www.release.tdnet.info/inbs/140120260409500878.pdf
17:00,61970,ソラスト,solasto,（訂正）MP-2605株式会社による公開買付届出書の訂正届出書の提出に伴う公開買付開始公告の訂正に関するお知らせ,"(Correction) MP-2605 Notice regarding correction of public notice of commencement of tender offer due to submission of amendment statement of tender offer registration statement by MP-2605 Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260409500876.pdf
17:00,61970,ソラスト,solasto,（変更）「ＭＢＯの実施及び応募の推奨に関するお知らせ」の一部変更について,(Change) Regarding some changes to “Notice regarding implementation of MBO and recommendation of applications”,東,TSE,https://www.release.tdnet.info/inbs/140120260409500870.pdf
17:00,35660,Ｇ－ユニネク,G-Uninec,ストック・オプションの発行内容確定に関するお知らせ,Notice regarding confirmation of stock option issuance details,東,TSE,https://www.release.tdnet.info/inbs/140120260409501052.pdf
17:00,26830,魚喜,Uoki,役員人事に関するお知らせ,Notice Regarding Officer Personnel Changes,東,TSE,https://www.release.tdnet.info/inbs/140120260408500466.pdf
17:00,26830,魚喜,Uoki,商号の変更及び定款の一部変更に関するお知らせ,Notice regarding change of trade name and partial amendment of articles of incorporation,東,TSE,https://www.release.tdnet.info/inbs/140120260408500469.pdf
17:00,26830,魚喜,Uoki,譲渡制限付株式報酬制度の導入に関するお知らせ,Notice Regarding Introduction of Restricted Stock Compensation Plan,東,TSE,https://www.release.tdnet.info/inbs/140120260408500463.pdf
17:00,26830,魚喜,Uoki,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260408500468.pdf
17:00,26830,魚喜,Uoki,特別損失の計上及び通期業績予想の修正に関するお知らせ,Notice regarding recording of extraordinary loss and revision of full-year earnings forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260408500330.pdf
17:35,79990,ＭＵＴＯＨ－ＨＤ,MUTOH-HD,株式併合並びに単元株式数の定めの廃止及び定款の一部変更に関する臨時株主総会の開催のお知らせ,"Announcement of the holding of an extraordinary general meeting of shareholders regarding the reverse stock split, the abolition of the provisions on the number of shares constituting one unit, and partial amendments to the articles of incorporation",東,TSE,https://www.release.tdnet.info/inbs/140120260409501101.pdf
17:35,79990,ＭＵＴＯＨ－ＨＤ,MUTOH-HD,自己株式の消却に関するお知らせ,Notice Regarding Cancellation of Treasury Shares,東,TSE,https://www.release.tdnet.info/inbs/140120260409501060.pdf
18:00,98760,コックス,cox,代表取締役の異動並びに取締役候補者及び監査役候補者の選任に関するお知らせ,Notice regarding change of representative director and appointment of director candidates and auditor candidates,東,TSE,https://www.release.tdnet.info/inbs/140120260408500433.pdf
18:00,98760,コックス,cox,第１９回新株予約権（株式報酬型ストックオプション）の発行数確定について,No.19 Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260408500434.pdf
18:00,76030,ジーイエット,Gyet,2026年２月期決算発表の延期に関するお知らせ,Notice regarding postponement of announcement of financial results for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260409501114.pdf
18:30,44320,ウイングアーク,wing arc,主要株主及びその他の関係会社の異動に関するお知らせ,Notice regarding changes in major shareholders and other affiliated companies,東,TSE,https://www.release.tdnet.info/inbs/140120260409501102.pdf
18:50,47630,Ｃ＆Ｒ社,C&R Company,2026年２月期 決算説明会資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409501156.pdf
08:00,550A0,ソフトテックス,softtex,東京証券取引所スタンダード市場及び名古屋証券取引所メイン市場への上場に伴う当社決算情報等のお知らせ,"Announcement of financial results information, etc. of our company due to listing on Tokyo Stock Exchange Standard Market and Nagoya Stock Exchange Main Market",東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260327591407.pdf
08:30,45650,ネクセラファーマ,Nextera Pharma,イーライリリー社との代謝性疾患を対象とした研究開発提携において2つ目の開発マイルストンを達成,Second development milestone achieved in R&D partnership with Eli Lilly for metabolic diseases,東,TSE,https://www.release.tdnet.info/inbs/140120260408500253.pdf
09:00,14330,ベステラ,vestera,当社工事現場における事故発生に関するお詫びとお知らせ,Apology and notice regarding the accident at our construction site,東,TSE,https://www.release.tdnet.info/inbs/140120260409500522.pdf
09:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：CSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260409500543.pdf
09:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：MSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260409500540.pdf
10:00,33910,ツルハＨＤ,Tsuruha HD,中期経営計画（2027年2月期～2029年2月期）策定に関するお知らせ,Notice regarding the formulation of the medium-term management plan (fiscal year ending February 2027 to February 2029),東,TSE,https://www.release.tdnet.info/inbs/140120260408500404.pdf
10:00,33910,ツルハＨＤ,Tsuruha HD,特別損失の計上に関するお知らせ,Notice regarding recording of extraordinary loss,東,TSE,https://www.release.tdnet.info/inbs/140120260408500386.pdf
10:00,33910,ツルハＨＤ,Tsuruha HD,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500334.pdf
10:00,16714,Ｅ－シンプレクス,E-Simplex,上場ＥＴＦ(管理会社：シンプレクス・アセット・マネジメント)に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260409500565.pdf
10:15,13294,Ｅ－ブラックロック,E-Blackrock,上場ETF（管理会社：ブラックロック・ジャパン）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260409500592.pdf
11:00,32260,Ｒ－三井不アコモ,R-Mitsui Fuacomo,国内不動産の取得及び譲渡完了に関するお知らせ（取得：パークアクシス押上レジデンス他計２物件、譲渡：パークアクシス月島他計２物件）,"Notice regarding the completion of acquisition and transfer of domestic real estate (Acquisition: Park Axis Oshiage Residence and 2 other properties, Transfer: Park Axis Tsukishima and 2 other properties)",東,TSE,https://www.release.tdnet.info/inbs/140120260408500461.pdf
11:30,81940,ライフコーポ,life corp,剰余金の配当（増配）及び次期配当予想に関するお知らせ,Notice regarding dividends from surplus (dividend increase) and next dividend forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260327591481.pdf
11:30,81940,ライフコーポ,life corp,支配株主等に関する事項について,Matters Regarding Controlling Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260327591488.pdf
11:30,81940,ライフコーポ,life corp,2026年２月期　決算・参考資料,Financial results and reference materials for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260327591502.pdf
11:30,81940,ライフコーポ,life corp,2026年２月期　決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260327591497.pdf
11:30,48000,オリコン,oricon,非上場の親会社等の決算に関するお知らせ,"Notice regarding financial results of unlisted parent company, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260409500684.pdf
11:30,46800,ラウンドワン,round one,第46期（2026年３月期）３月の売上の状況に関するお知らせ（速報）,Notice regarding sales status for March of the 46th period (ending March 2026) (flash report),東,TSE,https://www.release.tdnet.info/inbs/140120260408500288.pdf
11:30,20704,Ｎ－三菱ＵＦＪ証ＨＤ,N-Mitsubishi UFJ Certificate HD,上場ETN（発行者：三菱UFJ証券ホールディングス株式会社）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETN,東,TSE,https://www.release.tdnet.info/inbs/140120260409500621.pdf
11:50,15574,Ｅ－ＳＳＧＡＴＣ,E-SSGATC,State Street SPDR S&P500 ETFに関する日々の開示事項,Daily Disclosure Items Regarding SPDR ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260409500743.pdf
11:55,13494,Ｅ－ＳＳＧＡ－ＳＩＮ,E-SSGA-SIN,アジア国債・公債ＥＴＦ（正式名称：ＡＢＦ汎アジア債券インデックス・ファンド）に関する日々の開示事項,Daily Disclosure Items Regarding Asian Bond ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260409500734.pdf
12:00,44320,ウイングアーク,wing arc,役員人事に関するお知らせ,Notice Regarding Officer Personnel Changes,東,TSE,https://www.release.tdnet.info/inbs/140120260408500384.pdf
12:00,44320,ウイングアーク,wing arc,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260408500326.pdf
12:00,44320,ウイングアーク,wing arc,2026年２月期 決算短信〔ＩＦＲＳ〕（連結）,Earnings Report (IFRS) (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500317.pdf
12:00,13264,Ｅ－ワールド,E-World,SPDRゴールド・シェアに関する日々の開示事項,Daily Disclosure Items Regarding SPDR ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260409500746.pdf
12:30,65920,マブチモーター,mabuchi motor,株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260408500444.pdf
