時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
16:00,69270,ヘリオステクノＨ,Helios Techno H,完全子会社の吸収合併（簡易合併・略式合併）に関するお知らせ,Notice regarding absorption-type merger (simple merger/informal merger) of wholly owned subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260417506137.pdf
16:00,65060,安川電,Yaskawa Electric,定款の一部変更に関するお知らせ,Notice Regarding Partial Amendment to Articles of Incorporation,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260417506094.pdf
16:00,60250,日本ＰＣサービス,Japan PC Service,2026年８月期 第２四半期決算説明資料,Earnings Presentation Materials for FY2026 ending August,名,NSE,https://www.release.tdnet.info/inbs/140120260305576738.pdf
16:00,59850,サンコール,Suncall,当社株券等の大規模買付行為に関する対応策（買収防衛策）の非継続（廃止）について,"Regarding the discontinuation (abolition) of countermeasures (takeover defense measures) regarding large-scale purchases of our company's stock certificates, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260417506071.pdf
16:00,59850,サンコール,Suncall,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260417505771.pdf
16:00,459A0,野村高利回りＪリート,Nomura High Yield J-REIT,2026年3月期（2025年11月11日～2026年3月12日）決算短信,"Summary of financial results for the fiscal year ending March 2026 (November 11, 2025 to March 12, 2026)",東,TSE,https://www.release.tdnet.info/inbs/140120260417505960.pdf
16:00,39670,Ｇ－エルテス,G-Eltes,2026年２月期 通期 決算説明動画及びスクリプトの公開のお知らせ,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260417505826.pdf
16:00,35470,ユニシアＨＤ,Unisia HD,譲渡制限付株式としての自己株式の処分の払込完了に関するお知らせ及び「譲渡制限付株式としての自己株式処分に関するお知らせ」の一部訂正について,"Notice regarding completion of payment for disposal of treasury stock as restricted stock and partial correction to ""Notice regarding disposal of treasury stock as restricted stock""",東,TSE,https://www.release.tdnet.info/inbs/140120260417505894.pdf
16:00,28720,セイヒョー,Seihyo,取締役の選任及び退任に関するお知らせ,Notice regarding election and retirement of directors,東,TSE,https://www.release.tdnet.info/inbs/140120260417506042.pdf
16:00,28720,セイヒョー,Seihyo,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260417506037.pdf
16:00,28720,セイヒョー,Seihyo,"新中期経営計画「ONE SEIHYO, BEYOND LIMITS」策定に関するお知らせ","Notice regarding the formulation of the new medium-term management plan “ONE SEIHYO, BEYOND LIMITS”",東,TSE,https://www.release.tdnet.info/inbs/140120260417505994.pdf
16:00,25970,ユニカフェ,unicafe,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,Notice Regarding Completion of Payment for Disposal of Treasury Shares as Restricted Stock Compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260417505828.pdf
16:00,245A0,Ｇ－ＩＮＧＳ,G-INGS,取締役の辞任に関するお知らせ,Notice regarding resignation of director,東,TSE,https://www.release.tdnet.info/inbs/140120260417506021.pdf
16:00,23540,ＹＥ　ＤＩＧＩＴＡＬ,YE DIGITAL,株式報酬型ストック・オプション（新株予約権）の発行に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260417505770.pdf
16:00,23380,クオンタムＳ,Quantum S,代表取締役の異動及び監査等委員である取締役候補者の選任に関するお知らせ,Notice regarding change of representative director and selection of director candidates who are audit and supervisory committee members,東,TSE,https://www.release.tdnet.info/inbs/140120260416505258.pdf
16:00,23380,クオンタムＳ,Quantum S,定款一部変更に関するお知らせ,Notice Regarding Partial Amendment to Articles of Incorporation,東,TSE,https://www.release.tdnet.info/inbs/140120260416505255.pdf
16:00,20820,投資家経営者一心同体,Investors and managers working as one,2026年9月期　中間決算短信（2025年9月11日～2026年3月10日）,"Interim financial results for the period ending September 2026 (September 11, 2025 - March 10, 2026)",東,TSE,https://www.release.tdnet.info/inbs/140120260417506022.pdf
16:00,20810,政策保有解消,Elimination of cross-shareholdings,2026年9月期　中間決算短信（2025年9月11日～2026年3月10日）,"Interim financial results for the period ending September 2026 (September 11, 2025 - March 10, 2026)",東,TSE,https://www.release.tdnet.info/inbs/140120260417505997.pdf
16:00,20800,ＰＢＲ１倍割れ解消,Eliminate PBR1x cracking,2026年9月期　中間決算短信（2025年9月11日～2026年3月10日）,"Interim financial results for the period ending September 2026 (September 11, 2025 - March 10, 2026)",東,TSE,https://www.release.tdnet.info/inbs/140120260417505987.pdf
16:30,99500,ハチバン,Hachiban,2026年３月期通期連結業績予想の修正に関するお知らせ,Notice regarding revisions to consolidated financial forecasts for the fiscal year ending March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260416505370.pdf
16:30,97530,ＩＸナレッジ,IX knowledge,（訂正）「役員人事に関するお知らせ」の一部訂正に関するお知らせ,(Correction) Notice regarding partial corrections to “Notice regarding executive personnel changes”,東,TSE,https://www.release.tdnet.info/inbs/140120260417506118.pdf
16:30,87070,岩井コスモ,Iwai Cosmo,2026年3月期 連結決算速報値に関するお知らせ,"Notice regarding preliminary consolidated financial results for the fiscal year ending March 31, 2026",東,TSE,https://www.release.tdnet.info/inbs/140120260417505726.pdf
16:30,83490,東北銀,Tohoku Bank,取得価額の修正に関するお知らせ,Notice regarding revision of acquisition price,東,TSE,https://www.release.tdnet.info/inbs/140120260417505733.pdf
16:30,82330,高島屋,Takashimaya,2026年2月期 決算説明会 質疑応答要旨,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260417505853.pdf
16:30,78790,ノダ,Noda,自己株式の取得及び自己株式立会外買付取引（ToSTNeT-3）による自己株式の買付けに関するお知らせ,Notice regarding acquisition of treasury stock and purchase of treasury stock through off-auction treasury stock repurchase transaction (ToSTNeT-3),東,TSE,https://www.release.tdnet.info/inbs/140120260417506154.pdf
16:30,70620,Ｇ－フレアス,G-Flares,2026年３月期3月度　月次売上（速報）に関するお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260417506165.pdf
16:30,67360,サン電子,sun electronics,主要株主の異動に関するお知らせ,Notice Regarding Change of Major Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260417506151.pdf
16:30,39090,ショーケース,showcase,支配株主への資金の貸し付けに関するお知らせ,Notice regarding loan of funds to controlling shareholder,東,TSE,https://www.release.tdnet.info/inbs/140120260417506087.pdf
16:30,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,第三者割当による第16回新株予約権の大量行使に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260417506025.pdf
16:30,38230,ＷＨＹ　ＨＯＷ　ＤＯ,WHY HOW DO,飯山土建株式会社の簡易株式交換による完全子会社化（特定子会社の異動）における株式交換比率決定に関するお知らせ,"Notice regarding the determination of the share exchange ratio when Iiyama Doken Co., Ltd. becomes a wholly owned subsidiary through a simple share exchange (change in specified subsidiary)",東,TSE,https://www.release.tdnet.info/inbs/140120260417505995.pdf
16:30,29300,北の達人,master of the north,機関投資家・アナリスト向け決算説明会を開催いたしました,We held a financial results briefing session for institutional investors and analysts.,東札,TSE / SSE,https://www.release.tdnet.info/inbs/140120260417506170.pdf
16:30,280A0,Ｇ－ＴＭＨ,G-TMH,第三者割当による第１回無担保転換社債型新株予約権付社債（固定転換価額型）及び第６回新株予約権（固定行使価額型）の発行に関するお知らせ,Notice Regarding Stock Acquisition Rights,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260417505930.pdf
16:30,280A0,Ｇ－ＴＭＨ,G-TMH,成長資金調達に関する補足説明資料,Supplementary explanatory materials regarding growth financing,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260416505530.pdf
16:30,254A0,ＡＩフュージョンＣＧ,AI fusion CG,資金の借入（返済期限の延長）に関するお知らせ,Notice regarding borrowing of funds (extension of repayment deadline),東,TSE,https://www.release.tdnet.info/inbs/140120260417505943.pdf
16:50,38560,Ａｂａｌａｎｃｅ,Abalance,当社元取締役及び執行役員に関する今後の人事方針に関するお知らせ,Notice regarding future personnel policy regarding former directors and executive officers of the Company,東,TSE,https://www.release.tdnet.info/inbs/140120260417506193.pdf
16:50,38560,Ａｂａｌａｎｃｅ,Abalance,米国向け太陽光パネルの輸出に関する一部貨物の取扱いについて,Regarding the handling of some cargo related to the export of solar panels to the United States,東,TSE,https://www.release.tdnet.info/inbs/140120260417506187.pdf
17:00,85590,豊和銀,Toyowa Bank,取得価額に関するお知らせ,Notice regarding acquisition price,福,FSE,https://www.release.tdnet.info/inbs/140120260417506188.pdf
17:00,81330,エネクス,Enex,当社子会社の起訴について,Regarding the indictment of our subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260417505707.pdf
17:00,78110,中本パックス,Nakamoto Pax,資本コストや株価を意識した経営の実現に向けた対応について,Regarding measures to realize management that is conscious of capital costs and stock prices,東,TSE,https://www.release.tdnet.info/inbs/140120260417506172.pdf
17:00,71610,じもとＨＤ,Jimoto HD,取得価額の修正に関するお知らせ,Notice regarding revision of acquisition price,東,TSE,https://www.release.tdnet.info/inbs/140120260417506178.pdf
17:00,68560,堀場製,Made by Horiba,事後交付型リストリクテッド・ストック・ユニット（RSU）付与制度としての自己株式処分に関するお知らせ,Notice regarding disposal of treasury stock as a subsequent granting restricted stock unit (RSU) grant system,東,TSE,https://www.release.tdnet.info/inbs/140120260417506126.pdf
17:00,68560,堀場製,Made by Horiba,譲渡制限付株式としての自己株式処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock,東,TSE,https://www.release.tdnet.info/inbs/140120260417506098.pdf
17:00,66340,ＪＮグループ,JN Group,連結子会社の商号変更に関するお知らせ,Notice regarding change of trade name of consolidated subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260416505608.pdf
17:00,62320,Ｇ－ＡＣＳＬ,G-ACSL,従業員に対するストック・オプション（新株予約権）の発行内容確定に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260417506204.pdf
17:00,62320,Ｇ－ＡＣＳＬ,G-ACSL,取締役に対する株式報酬型ストック・オプション（新株予約権）の発行内容確定に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260417506196.pdf
17:00,50380,Ｇ－ｅＷｅＬＬ,G-eWeLL,譲渡制限付株式報酬としての新株式の発行に関するお知らせ,Notice regarding issuance of new shares as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260417506052.pdf
17:00,50200,ＥＮＥＯＳ,ENEOS,公正取引委員会による当社グループ会社に係る刑事告発について,Regarding criminal charges brought against our group companies by the Fair Trade Commission,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260417506175.pdf
17:00,434A0,Ｐ－ＬＯＯＰＬＡＣＥ,P-LOOPLACE,販売用不動産取得のお知らせ,Notice of acquisition of real estate for sale,東,TSE,https://www.release.tdnet.info/inbs/140120260417505708.pdf
17:00,36830,サイバーリンクス,cyber lynx,従業員持株会向け譲渡制限付株式インセンティブとしての新株式発行に関するお知らせ,Notice regarding issuance of new shares as restricted stock incentive for employee stock ownership plan,東,TSE,https://www.release.tdnet.info/inbs/140120260417506101.pdf
17:00,36830,サイバーリンクス,cyber lynx,譲渡制限付株式報酬としての新株式発行に関するお知らせ,Notice regarding issuance of new shares as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260417506060.pdf
17:00,36830,サイバーリンクス,cyber lynx,譲渡制限付株式報酬としての新株式発行に関するお知らせ,Notice regarding issuance of new shares as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260417506058.pdf
17:00,31400,Ｇ－ＢＲＵＮＯ,G-BRUNO,減資に関するお知らせ,Notice regarding capital reduction,東,TSE,https://www.release.tdnet.info/inbs/140120260417505824.pdf
17:15,65800,Ｇ－ライトアップ,G-light up,当社ＡＩソリューション事業に関する内部調査報告書（最終版）受領のお知らせ,Notice of receipt of internal investigation report (final version) regarding our AI solution business,東,TSE,https://www.release.tdnet.info/inbs/140120260417506230.pdf
17:30,45820,Ｇ－シンバイオ製薬,G-Symbio Pharmaceutical,当社従業員に対して発行する新株予約権（ストックオプション）の発行内容等確定に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260417506213.pdf
17:30,45820,Ｇ－シンバイオ製薬,G-Symbio Pharmaceutical,当社取締役に対して発行する新株予約権（ストックオプション）の発行内容等確定に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260417506212.pdf
17:30,37190,ＡＩストーム,AI Storm,コミットメントライン契約の締結に関するお知らせ,Notice regarding conclusion of commitment line contract,東,TSE,https://www.release.tdnet.info/inbs/140120260417506224.pdf
17:30,304A0,Ｇ－フォルシア,G-Faurecia,2026年２月期通期決算発表 個人投資家向けオンライン会社説明会 補足資料,Announcement of full-year financial results for the fiscal year ending February 2026 Online company information session for individual investors Supplementary materials,東,TSE,https://www.release.tdnet.info/inbs/140120260417506214.pdf
18:15,70500,Ｇ－フロンティアＩ,G-Frontier I,通期連結業績予想の修正（再上方修正）及び配当予想の修正（増配） に関するお知らせ,Notice regarding revisions to full-year consolidated performance forecasts (upward revision) and dividend forecasts (dividend increase),東,TSE,https://www.release.tdnet.info/inbs/140120260417506247.pdf
18:50,60850,Ｇ－アーキテクツＳＪ,G-Architects SJ,2026年２月期決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260417506268.pdf
22:15,30830,スターシーズ,starsies,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260417506294.pdf
22:15,30830,スターシーズ,starsies,中期経営計画 FY2027.2 - FY2029.2,Medium-term management plan FY2027.2 - FY2029.2,東,TSE,https://www.release.tdnet.info/inbs/140120260417506293.pdf
22:15,30830,スターシーズ,starsies,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260417506292.pdf
22:15,30830,スターシーズ,starsies,通期連結業績予想と実績値との差異に関するお知らせ,Notice regarding the difference between the full-year consolidated performance forecast and actual values,東,TSE,https://www.release.tdnet.info/inbs/140120260417506271.pdf
22:15,30830,スターシーズ,starsies,特別利益及び特別損失の計上に関するお知らせ（個別）,Notice regarding recording of extraordinary profits and extraordinary losses (individual),東,TSE,https://www.release.tdnet.info/inbs/140120260417506291.pdf
08:00,92860,Ｉ－エネクスインフラ,I-Enex Infrastructure,高崎太陽光発電所Bにおけるパワコン焼損事故の発生について,Regarding the occurrence of power conditioner burnout accident at Takasaki Solar Power Plant B,東,TSE,https://www.release.tdnet.info/inbs/140120260416505500.pdf
08:00,19110,住友林,Sumitomo Hayashi,"(開示事項の経過)米国Tri Pointe Homes, Inc.の臨時株主総会における同社の買収に係る議案の承認可決に関するお知らせ","(Progress Disclosure) Notice regarding the approval of the proposal regarding the acquisition of Tri Pointe Homes, Inc. in the U.S. at the extraordinary general meeting of shareholders.",東,TSE,https://www.release.tdnet.info/inbs/140120260416505464.pdf
08:30,40880,エア・ウォーター,Air Water,代表取締役の異動および取締役を含む役員等の異動に関するお知らせ,Notice regarding changes in representative director and officers including directors,東札,TSE / SSE,https://www.release.tdnet.info/inbs/140120260416505355.pdf
08:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：CSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260417505698.pdf
08:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：MSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260417505697.pdf
08:45,21600,Ｇ－ＧＮＩ,G-GNI,Gyre Therapeutics による Proxy Statement（株主総会招集通知）提出 およびGyre Therapeutics株式の発行関連議案に関するお知らせ,Notice regarding Submission of Proxy Statement (Notice of Convocation of General Meeting of Shareholders) by Gyre Therapeutics and Agenda Related to Issuance of Gyre Therapeutics Shares,東,TSE,https://www.release.tdnet.info/inbs/140120260416505693.pdf
08:50,15410,純プラ信,Pure plastic trust,「純プラチナ上場信託（現物国内保管型）」の基準価額と取引所価格の乖離に関するお知らせ,"Notice regarding the discrepancy between the base price and exchange price of ""Pure Platinum Listed Trust (Cash Domestic Custodial Type)""",東,TSE,https://www.release.tdnet.info/inbs/140120260416505684.pdf
09:40,13294,Ｅ－ブラックロック,E-Blackrock,上場ETF（管理会社：ブラックロック・ジャパン）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260417505761.pdf
09:45,79880,ニフコ,Nifco,営業外収益(受取配当金)の計上に関するお知らせ,Notice regarding recording of non-operating income (dividends received),東,TSE,https://www.release.tdnet.info/inbs/140120260417505730.pdf
10:00,39970,トレードワークス,trade works,自己株式立会外買付取引(ToSTNeT-３)による自己株式の取得結果及び取得終了に関するお知らせ,Notice regarding the results and completion of acquisition of treasury stock through off-auction treasury stock repurchase transaction (ToSTNeT-3),東,TSE,https://www.release.tdnet.info/inbs/140120260416505584.pdf
10:00,34650,ケイアイスター不動産,KEY STAR REAL ESTATE,中東情勢の緊迫化に伴う当社グループへの影響のお知らせ,Notice regarding the impact on our group due to the increasingly tense situation in the Middle East,東,TSE,https://www.release.tdnet.info/inbs/140120260417505727.pdf
10:00,21570,コシダカＨＤ,Koshidaka HD,2026年8月期第2四半期決算資料の追加について（決算説明会資料）,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260416505487.pdf
10:00,16714,Ｅ－シンプレクス,E-Simplex,上場ＥＴＦ(管理会社：シンプレクス・アセット・マネジメント)に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260417505782.pdf
10:30,62260,守谷輸送機工業,Moriya Transport Machine Industry,（再訂正）取締役人事に関するお知らせ,(Re-revised) Notice regarding director personnel affairs,東,TSE,https://www.release.tdnet.info/inbs/140120260417505796.pdf
10:30,13980,ＳＭＤＡＭ　Ｊリート,SMDAM J-REIT,2026年3月期　決算短信（2025年9月9日～2026年3月8日）,Earnings Report for FY2026 ending March,東,TSE,https://www.release.tdnet.info/inbs/140120260417505776.pdf
11:00,233A0,ｉＦインドＮ５０,iF India N50,2026年3月期（2025年9月5日～2026年3月4日）決算短信,"Summary of financial results for the period ending March 2026 (September 5, 2025 to March 4, 2026)",東,TSE,https://www.release.tdnet.info/inbs/140120260417505838.pdf
11:00,14880,ｉＦＪリート,iFJ REIT,2026年3月期（2025年9月5日～2026年3月4日）決算短信,"Summary of financial results for the period ending March 2026 (September 5, 2025 to March 4, 2026)",東,TSE,https://www.release.tdnet.info/inbs/140120260417505835.pdf
11:15,61730,Ｇ－アクアライン,G-Aqualine,当社株式の監理銘柄（審査中）の指定に関するお知らせ,Notice regarding the designation of our stock as a stock under supervision (under review),東,TSE,https://www.release.tdnet.info/inbs/140120260417505854.pdf
11:30,20704,Ｎ－三菱ＵＦＪ証ＨＤ,N-Mitsubishi UFJ Certificate HD,上場ETN（発行者：三菱UFJ証券ホールディングス株式会社）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETN,東,TSE,https://www.release.tdnet.info/inbs/140120260417505803.pdf
