時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
15:30,65010,日立,Hitachi,取締役の退任および取締役候補者の一部変更について,Regarding retirement of directors and partial changes in director candidates,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507435.pdf
15:30,63460,キクカワ,Kikukawa,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507141.pdf
15:30,63280,荏原実業,Ebara Jitsugyo,従業員に対する譲渡制限付株式としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock to employees,東,TSE,https://www.release.tdnet.info/inbs/140120260421507396.pdf
15:30,63280,荏原実業,Ebara Jitsugyo,取締役および執行役員に対する譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation for directors and executive officers,東,TSE,https://www.release.tdnet.info/inbs/140120260421507392.pdf
15:30,60930,エスクローＡＪ,Escrow AJ,商号の変更、定款の一部変更及び連結子会社の商号変更に関するお知らせ,"Notice regarding change of trade name, partial amendment of articles of incorporation, and change of trade name of consolidated subsidiary",東,TSE,https://www.release.tdnet.info/inbs/140120260421507116.pdf
15:30,60830,ＥＲＩ　ＨＤ,ERI HD,株式分割及び株式分割に伴う定款の一部変更に関するお知らせ,Notice regarding stock split and partial changes to the articles of incorporation due to stock split,東,TSE,https://www.release.tdnet.info/inbs/140120260420506858.pdf
15:30,60580,ベクトル,vector,株式会社AILESの株式取得（連結子会社化）に関するお知らせ,"Notice regarding stock acquisition of AILES Co., Ltd. (making it a consolidated subsidiary)",東,TSE,https://www.release.tdnet.info/inbs/140120260421507289.pdf
15:30,59000,ダイケン,Daiken,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260421507538.pdf
15:30,55410,大平洋金,pacific gold,三陸沖を震源とする地震の影響について,Regarding the effects of earthquakes with epicenter off the coast of Sanriku,東,TSE,https://www.release.tdnet.info/inbs/140120260421507561.pdf
15:30,50260,Ｇ－トリプルアイズ,G-Triple Eyes,トリプルアイズ 2026年8月期第2四半期決算 Q＆Aに関するお知らせ,Notice regarding Triple Eyes Q&A for the second quarter of the fiscal year ending August 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260421507506.pdf
15:30,50190,出光興産,Idemitsu Kosan,自己株式の消却に関するお知らせ,Notice Regarding Cancellation of Treasury Shares,東,TSE,https://www.release.tdnet.info/inbs/140120260421507227.pdf
15:30,49920,北興化,Hokuxingka,従業員持株会向け譲渡制限付株式インセンティブとしての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock incentive for employee stock ownership plan,東,TSE,https://www.release.tdnet.info/inbs/140120260421507296.pdf
15:30,49920,北興化,Hokuxingka,役員向け株式給付信託の導入に伴う第三者割当による自己株式処分に関するお知らせ,Notice regarding disposal of treasury stock through third-party allotment in conjunction with the introduction of stock benefit trust for executives,東,TSE,https://www.release.tdnet.info/inbs/140120260421507292.pdf
15:30,49920,北興化,Hokuxingka,当社の取締役等に対する業績連動型株式報酬制度の詳細決定に関するお知らせ,"Notice Regarding Detailed Determination of Performance-Linked Stock Compensation Plan for Directors, etc. of the Company",東,TSE,https://www.release.tdnet.info/inbs/140120260421507291.pdf
15:30,46840,オービック,Obic,自己株式取得に係る事項の決定及び自己株式の消却に関するお知らせ,Notice regarding decisions regarding acquisition of treasury stock and cancellation of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260420506650.pdf
15:30,46840,オービック,Obic,2026年３月期　決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending March,東,TSE,https://www.release.tdnet.info/inbs/140120260420506584.pdf
15:30,44870,Ｇ－スペースマーケッ,G-Space Market,支配株主等に関する事項,"Matters regarding controlling shareholders, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260421507567.pdf
15:30,42930,セプテーニＨＤ,Septeni HD,株主優待制度の導入に関するお知らせ,Notice regarding introduction of shareholder benefit system,東,TSE,https://www.release.tdnet.info/inbs/140120260421507321.pdf
15:30,42930,セプテーニＨＤ,Septeni HD,剰余金配当方針ならびに配当予想の修正に関するお知らせ,Notice Regarding Revisions to Surplus Dividend Policy and Dividend Forecast,東,TSE,https://www.release.tdnet.info/inbs/140120260420506993.pdf
15:30,402A0,Ｇ－アクセルスペース,G-Accel Space,AxelLiner Laboratoryの提供に関する基本協定書をJAXAと締結,Signed a basic agreement with JAXA regarding the provision of AxelLiner Laboratory,東,TSE,https://www.release.tdnet.info/inbs/140120260421507378.pdf
15:30,39220,ＰＲＴＩＭＥＳ,PRTIMES,第21回定時株主総会の開催及び付議議案の決定に関するお知らせ,Notice regarding the holding of the 21st Ordinary General Meeting of Shareholders and the decision on the agenda items,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507419.pdf
15:30,39220,ＰＲＴＩＭＥＳ,PRTIMES,取締役・監査役人事に関するお知らせ,Notice regarding director/auditor matters,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507406.pdf
15:30,39220,ＰＲＴＩＭＥＳ,PRTIMES,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507417.pdf
15:30,36120,ワールド,world,譲渡制限付株式報酬制度の改定に関するお知らせ,Notice regarding revisions to restricted stock compensation system,東,TSE,https://www.release.tdnet.info/inbs/140120260420506669.pdf
15:30,353A0,エレコミ,Elecomi,株式の立会外分売に関するお知らせ,Notice regarding off-auction sale of shares,札福,札福,https://www.release.tdnet.info/inbs/140120260421507530.pdf
15:30,34400,日創グループ,Nisso Group,（数値データ訂正）「2026年８月期第１四半期決算短信〔日本基準〕（連結）」における数値データ（XBRL）の一部訂正について,Q1 Earnings Report (Consolidated) for FY2026 ending August,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260420507015.pdf
15:30,339A0,Ｇ－プログレス,G-Progress,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260420506934.pdf
15:30,33860,コスモ・バイオ,Cosmo Bio,取締役に対する譲渡制限付株式としての自己株式処分の払込完了に関するお知らせ,Notice regarding completion of payment for disposal of treasury stock as restricted stock to directors,東,TSE,https://www.release.tdnet.info/inbs/140120260421507427.pdf
15:30,32710,グロバル社,Global Company,資金の借入に関するお知らせ,Notice Regarding Borrowing of Funds,東,TSE,https://www.release.tdnet.info/inbs/140120260421507479.pdf
15:30,32040,トーア紡,toa spinning,当社及び当社子会社の管理職に対する譲渡制限付株式としての自己株式処分の払込完了に関するお知らせ,Notice regarding completion of payment for disposal of treasury stock as restricted stock to managers of the Company and its subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260421507120.pdf
15:30,32040,トーア紡,toa spinning,譲渡制限付株式報酬としての自己株式処分の払込完了に関するお知らせ,Notice regarding completion of payment for disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260421507112.pdf
15:30,30910,ブロンコＢ,Bronco B,2026年12月期第1四半期決算短信〔日本基準〕（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending December,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260420506528.pdf
15:30,30910,ブロンコＢ,Bronco B,2026年12月期　第1四半期決算参考資料,Reference materials for the first quarter of the fiscal year ending December 2026,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507106.pdf
15:30,25010,サッポロＨＤ,Sapporo HD,米国事業における資産譲渡および生産体制の見直しに伴う譲渡益ならびに減損損失の計上に関するお知らせ,Notice regarding recording of gain on transfer and impairment loss due to asset transfer and review of production system in U.S. business,東札,TSE / SSE,https://www.release.tdnet.info/inbs/140120260420506548.pdf
15:30,21340,キタハマキャピタル,Kitahama Capital,資金使途の変更に関するお知らせ,Notice regarding change in use of funds,東,TSE,https://www.release.tdnet.info/inbs/140120260421507164.pdf
15:40,40620,イビデン,Ibiden,投資単位の引下げに関する考え方及び方針等について,Policy on Reduction of Investment Unit Size,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507147.pdf
16:00,92290,サンウェルズ,sunwells,（開示事項の変更）借入金の返済条件の変更及び資金使途の変更に関するお知らせ,(Changes in disclosure matters) Notice regarding changes in loan repayment terms and use of funds,東,TSE,https://www.release.tdnet.info/inbs/140120260421507434.pdf
16:00,82810,ゼビオＨＤ,Xebio HD,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260417506250.pdf
16:00,73770,ＤＮホールディングス,DN Holdings,子会社における臨時株主総会の延期（再招集）及び子会社における取締役候補者の選任の延期に関するお知らせ,Notice regarding the postponement (reconvening) of an extraordinary general meeting of shareholders at a subsidiary and the postponement of the election of director candidates at a subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260421507502.pdf
16:00,67580,ソニーグループ,sony group,ソニー・ホンダモビリティの今後の事業の方向性について,Regarding the future business direction of Sony Honda Mobility,東,TSE,https://www.release.tdnet.info/inbs/140120260421507465.pdf
16:00,67500,エレコム,ELECOM,期末配当予想の修正（40周年記念配当）に関するお知らせ,Notice regarding revision of year-end dividend forecast (40th anniversary dividend),東,TSE,https://www.release.tdnet.info/inbs/140120260420506585.pdf
16:00,64690,放電精密,discharge precision,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260417505939.pdf
16:00,62380,フリュー,Furyu,人事異動に関するお知らせ,Notice regarding personnel changes,東,TSE,https://www.release.tdnet.info/inbs/140120260421507214.pdf
16:00,62380,フリュー,Furyu,2026年3月度 月次概況（速報）のお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260421507211.pdf
16:00,61420,富士精工,Fuji Seiko,自己株式立会外買付取引（Ｎ－ＮＥＴ３）に係る取得価額総額の上限超過および是正措置に関するお知らせ,Notice regarding exceeding the upper limit of total acquisition price and corrective measures regarding off-auction share repurchase transactions (N-NET3),名,NSE,https://www.release.tdnet.info/inbs/140120260420507064.pdf
16:00,60910,ウエスコＨＤ,Wesco HD,自己株式の取得状況および取得終了に関するお知らせ,Notice Regarding Share Buyback Status and Completion,東,TSE,https://www.release.tdnet.info/inbs/140120260406599040.pdf
16:00,60810,Ｇ－アライドアーキ,G-Allied Archi,（訂正）「第三者割当による新株式発行に関する資金使途及び支出予定時期の変更について」の一部訂正に関するお知らせ,"(Correction) Notice regarding partial corrections to ""Changes in the use of funds and scheduled timing of expenditure regarding the issuance of new shares through third-party allotment""",東,TSE,https://www.release.tdnet.info/inbs/140120260421507595.pdf
16:00,58560,エルアイイーエイチ,LIIEEH,（開示事項の経過）元代表取締役に対する訴訟の判決に関するお知らせ,(Progress Disclosure) Notice regarding the judgment in the lawsuit against the former representative director,東,TSE,https://www.release.tdnet.info/inbs/140120260421507579.pdf
16:00,57570,ＣＫサンエツ,CK San-Etsu,グループ会社の組織再編に関するお知らせ,Notice regarding reorganization of group companies,東,TSE,https://www.release.tdnet.info/inbs/140120260421507110.pdf
16:00,55370,Ｇ－ＡｌｂａＬｉｎｋ,G-AlbaLink,支配株主等に関する事項について,Matters Regarding Controlling Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260421507542.pdf
16:00,47460,東計電算,Tokei computer,支配株主等に関する事項について,Matters Regarding Controlling Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260421507550.pdf
16:00,44930,Ｇ－サイバーセキュリ,G-Cyber ​​Security,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260421507483.pdf
16:00,39330,チエル,Chiel,経営理念の改定に関するお知らせ,Notice regarding revision of management philosophy,東,TSE,https://www.release.tdnet.info/inbs/140120260421507220.pdf
16:30,87830,ａｂｃ,abc,フィジカルAIロボット事業部の新設に関するお知らせ,Notice regarding the establishment of a new physical AI robot division,東,TSE,https://www.release.tdnet.info/inbs/140120260421507630.pdf
16:30,62760,シリウスＶ,Sirius V,公益財団法人財務会計基礎機構への加入状況及び加入に関する考え方等に関するお知らせ,"Notice regarding the status of membership in the Financial Accounting Foundation, a public interest incorporated foundation, and the approach regarding membership, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260421507524.pdf
16:30,55420,新報国マテリアル,Shinpokoku Material,当社取締役等に対する譲渡制限付株式報酬としての自己株式処分に関するお知らせ,"Notice regarding disposal of treasury stock as restricted stock compensation for directors, etc. of the Company",東,TSE,https://www.release.tdnet.info/inbs/140120260420506817.pdf
16:30,375A0,Ｐ－ＹＡＫＨＤ,P-YAKHD,完全子会社によるRISE ON株式会社の株式の取得（子会社化）に関するお知らせ,"Notice regarding acquisition of shares of RISE ON Co., Ltd. by a wholly owned subsidiary (making it a subsidiary)",東,TSE,https://www.release.tdnet.info/inbs/140120260421507379.pdf
16:30,21090,ＤＭ三井製糖,DM Mitsui Sugar,関係会社貸倒引当金繰入額（個別）の計上に関するお知らせ,Notice regarding recording of provision for allowance for doubtful accounts of affiliated companies (individual),東,TSE,https://www.release.tdnet.info/inbs/140120260416505331.pdf
16:35,45820,Ｇ－シンバイオ製薬,G-Symbio Pharmaceutical,第三者割当により発行された第66回新株予約権（行使価額修正条項付）の大量行使に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260421507638.pdf
16:40,48850,室町ケミカル,Muromachi Chemical,株式の立会外分売実施に関するお知らせ,Notice regarding off-auction stock sales,東,TSE,https://www.release.tdnet.info/inbs/140120260421507614.pdf
16:45,265A0,Ｇ－エイチエムコム,G-H Mcom,AIプロダクト事業の戦略的強化の一環としての「Terry2 mini」の提供開始に関するお知らせ,"Announcement regarding the start of provision of ""Terry2 mini"" as part of strategic strengthening of AI product business",東,TSE,https://www.release.tdnet.info/inbs/140120260421507617.pdf
16:45,265A0,Ｇ－エイチエムコム,G-H Mcom,【補足説明資料】Terry2 miniの提供開始およびAIプロダクト事業の強化に関するお知らせ,[Supplementary information] Notice regarding start of provision of Terry2 mini and strengthening of AI product business,東,TSE,https://www.release.tdnet.info/inbs/140120260421507620.pdf
17:00,93270,イー・ロジット,e-logit,代表取締役の異動に関するお知らせ,Notice Regarding Change of Representative Director,東,TSE,https://www.release.tdnet.info/inbs/140120260421507592.pdf
17:00,74440,ハリマ共和物産,Harima Kyowa Bussan,非上場の親会社等の決算に関するお知らせ,"Notice regarding financial results of unlisted parent company, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260421507218.pdf
17:00,60810,Ｇ－アライドアーキ,G-Allied Archi,ファイナンスに関する補足説明資料,Supplementary Materials Regarding Finance,東,TSE,https://www.release.tdnet.info/inbs/140120260421507601.pdf
17:00,60810,Ｇ－アライドアーキ,G-Allied Archi,第三者割当による新株式、行使価額修正条項付第22回新株予約権、行使価額修正条項付第23回新株予約権及び第24回新株予約権の発行に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260421507598.pdf
17:00,49560,コニシ,Konishi,監査等委員である取締役候補者に関するお知らせ,Notice regarding director candidates who are audit and supervisory committee members,東,TSE,https://www.release.tdnet.info/inbs/140120260421507414.pdf
17:00,34860,グローバルリンクＭ,Global link M,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260420507044.pdf
17:00,33910,ツルハＨＤ,Tsuruha HD,当社取締役会の実効性に関する評価結果の概要のお知らせ,Announcement of summary of evaluation results regarding the effectiveness of the Board of Directors of the Company,東,TSE,https://www.release.tdnet.info/inbs/140120260421507632.pdf
17:50,49560,コニシ,Konishi,（訂正）「監査等委員である取締役候補者に関するお知らせ」の一部訂正について,(Correction) Regarding partial corrections to “Notice regarding director candidates who are audit and supervisory committee members”,東,TSE,https://www.release.tdnet.info/inbs/140120260421507726.pdf
18:00,65160,山洋電気,Sanyo Denki,株主提案に関する書面受領のお知らせ,Notice Regarding Receipt of Shareholder Proposal,東,TSE,https://www.release.tdnet.info/inbs/140120260421507700.pdf
18:00,42220,児玉化,Kodamaization,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260421507593.pdf
18:00,299A0,Ｇ－クラシル,G-Kurasil,監査等委員会設置会社への移行に関するお知らせ,Notice regarding transition to a company with an audit and supervisory committee,東,TSE,https://www.release.tdnet.info/inbs/140120260421507537.pdf
18:10,62380,フリュー,Furyu,（訂正）「2026年3月度 月次概況（速報）のお知らせ」の一部訂正について,(Correction) Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260421507741.pdf
18:30,218A0,Ｇ－リベラウェア,G-Riberaware,臨時株主総会招集のための基準日設定及び臨時株主総会の開催並びに資本金及び資本準備金の額の減少に関するお知らせ,"Notice regarding the setting of the record date for convening an extraordinary general meeting of shareholders, the holding of an extraordinary general meeting of shareholders, and the reduction in the amount of capital and capital reserves",東,TSE,https://www.release.tdnet.info/inbs/140120260421507736.pdf
18:35,92780,ブックオフＧＨＤ,book off ghd,連結子会社間の会社分割（吸収分割）に関するお知らせ,Notice regarding company split (absorption-type split) between consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260421507675.pdf
19:00,65430,日宣,Japanese newspaper,2026年2月期 決算説明資料及び新中期経営計画説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260421507816.pdf
19:00,39220,ＰＲＴＩＭＥＳ,PRTIMES,（訂正）「剰余金の配当に関するお知らせ」の一部訂正について,(Correction) Regarding partial corrections to “Notice regarding dividends of surplus”,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260421507805.pdf
08:00,76810,レオクラン,Leocran,その他の関係会社の異動に関するお知らせ,Notice regarding changes in other affiliated companies,東,TSE,https://www.release.tdnet.info/inbs/140120260420506981.pdf
08:00,554A0,Ｇ－バトンズ,G-Batons,東京証券取引所グロース市場への上場に伴う当社決算情報等のお知らせ,"Announcement of financial results, etc. of our company due to listing on the Tokyo Stock Exchange Growth Market",東,TSE,https://www.release.tdnet.info/inbs/140120260420506496.pdf
08:00,554A0,Ｇ－バトンズ,G-Batons,事業計画及び成長可能性に関する事項,Matters Regarding Business Plan and Growth Potential,東,TSE,https://www.release.tdnet.info/inbs/140120260420506527.pdf
08:00,268A0,リガク,Rigaku,Onto Innovation Inc.との資本業務提携の締結、並びに主要株主である筆頭株主及びその他の関係会社の異動に関するお知らせ,Announcement regarding the conclusion of a capital and business alliance with Onto Innovation Inc. and changes in the largest shareholder and other affiliated companies,東,TSE,https://www.release.tdnet.info/inbs/140120260420506920.pdf
08:20,34790,Ｇ－ＴＫＰ,G-TKP,本日の一部報道について,Regarding some of today's news,東,TSE,https://www.release.tdnet.info/inbs/140120260421507107.pdf
08:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：CSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260421507104.pdf
08:30,16724,Ｅ－ＷｉｓｄｏｍＴｒ,E-WisdomTr,上場ETF（管理会社：WisdomTree、外国投資法人：MSL）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260421507103.pdf
08:52,74190,ノジマ,Nojima,本日の一部報道について,Regarding some of today's news,東,TSE,https://www.release.tdnet.info/inbs/140120260420507058.pdf
08:57,34980,霞ヶ関キャピタル,Kasumigaseki Capital,地震の影響に関するお知らせ,Notice regarding the impact of the earthquake,東,TSE,https://www.release.tdnet.info/inbs/140120260421507108.pdf
09:40,13294,Ｅ－ブラックロック,E-Blackrock,上場ETF（管理会社：ブラックロック・ジャパン）に関する日々の開示事項,Daily Disclosure Items Regarding Listed ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260421507145.pdf
10:00,38150,Ｇ－メディア,G-media,2026年８月期　中間決算説明会資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260420506954.pdf
10:00,329A0,Ｐ－ジール,P-Zeal,臨時株主総会開催日時及び開催場所、並びに付議議案の決定に関するお知らせ,"Announcement regarding the date, time and location of the extraordinary general meeting of shareholders, as well as decisions on proposals to be submitted.",東,TSE,https://www.release.tdnet.info/inbs/140120260417506200.pdf
10:00,20690,低ベータ５０ＥＴＮ,Low Beta 50ETN,ETNの保証者である野村ホールディングス株式会社の信用格付の変更に関するお知らせ,"Notice regarding change in credit rating of Nomura Holdings, Inc., the guarantor of ETN",東,TSE,https://www.release.tdnet.info/inbs/140120260421507198.pdf
10:00,20680,高ベータ３０ＥＴＮ,High Beta 30ETN,ETNの保証者である野村ホールディングス株式会社の信用格付の変更に関するお知らせ,"Notice regarding change in credit rating of Nomura Holdings, Inc., the guarantor of ETN",東,TSE,https://www.release.tdnet.info/inbs/140120260421507197.pdf
10:00,20670,野村ＡＩ７０ＥＴＮ,Nomura AI70ETN,ETNの保証者である野村ホールディングス株式会社の信用格付の変更に関するお知らせ,"Notice regarding change in credit rating of Nomura Holdings, Inc., the guarantor of ETN",東,TSE,https://www.release.tdnet.info/inbs/140120260421507196.pdf
10:00,20660,東証リートＥＴＮ,TSE REIT ETN,ETNの保証者である野村ホールディングス株式会社の信用格付の変更に関するお知らせ,"Notice regarding change in credit rating of Nomura Holdings, Inc., the guarantor of ETN",東,TSE,https://www.release.tdnet.info/inbs/140120260421507195.pdf
10:00,20650,日本株配当貴族ＥＴＮ,Japan Stock Dividend Aristocrat ETN,ETNの保証者である野村ホールディングス株式会社の信用格付の変更に関するお知らせ,"Notice regarding change in credit rating of Nomura Holdings, Inc., the guarantor of ETN",東,TSE,https://www.release.tdnet.info/inbs/140120260421507194.pdf
10:00,20500,ニッチトップ中小型,Niche top small and medium size,ETNの保証者である野村ホールディングス株式会社の信用格付の変更に関するお知らせ,"Notice regarding change in credit rating of Nomura Holdings, Inc., the guarantor of ETN",東,TSE,https://www.release.tdnet.info/inbs/140120260421507193.pdf
10:00,20480,高配株＄ヘッジＥＴＮ,High dividend stocks $ hedge ETN,ETNの保証者である野村ホールディングス株式会社の信用格付の変更に関するお知らせ,"Notice regarding change in credit rating of Nomura Holdings, Inc., the guarantor of ETN",東,TSE,https://www.release.tdnet.info/inbs/140120260421507192.pdf
